batch_id,cell_id,seed,freeze_witness_id,strategy,weight_vector,capacity_ratio,blackout_policy,approver_policy,label_source,epss_era,catalog_strictness,ablation,t0_window_set,capacity_efficiency,ehd_absolute,n_pairs_total,n_t0_windows,scheduled_count_total,scheduler_feasibility
B-primary-blackout,BLK-proposed-w_paper1_placeholder-none,20,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,none,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.010000,3270770240.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-blackout,BLK-proposed-w_paper1_placeholder-none,21,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,none,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.010000,3266796656.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-blackout,BLK-proposed-w_paper1_placeholder-none,22,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,none,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.010000,3193538432.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-blackout,BLK-proposed-w_paper1_placeholder-none,23,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,none,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.010000,3377364624.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-blackout,BLK-proposed-w_paper1_placeholder-none,24,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,none,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.010000,3207358848.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-blackout,BLK-proposed-w_paper1_placeholder-none,25,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,none,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.010000,3334856480.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-blackout,BLK-proposed-w_paper1_placeholder-none,26,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,none,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.010000,3365230432.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-blackout,BLK-proposed-w_paper1_placeholder-none,27,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,none,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.010000,3466041104.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-blackout,BLK-proposed-w_paper1_placeholder-none,28,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,none,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.010000,3482308480.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-blackout,BLK-proposed-w_paper1_placeholder-none,29,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,none,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.010000,3257896368.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-blackout,BLK-proposed-w_paper1_placeholder-none,30,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,none,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.010000,3342034528.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-blackout,BLK-proposed-w_paper1_placeholder-strict,1,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,strict,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.010000,3257704304.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-blackout,BLK-proposed-w_paper1_placeholder-strict,2,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,strict,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.010000,3271726304.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-blackout,BLK-proposed-w_paper1_placeholder-strict,3,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,strict,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.010000,3283895104.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-blackout,BLK-proposed-w_paper1_placeholder-strict,4,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,strict,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.010000,3498421696.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-blackout,BLK-proposed-w_paper1_placeholder-strict,5,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,strict,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.010000,3225041440.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-blackout,BLK-proposed-w_paper1_placeholder-strict,6,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,strict,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.010000,3416886288.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-blackout,BLK-proposed-w_paper1_placeholder-strict,7,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,strict,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.010000,3358323520.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-blackout,BLK-proposed-w_paper1_placeholder-strict,8,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,strict,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.010000,3273303888.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-blackout,BLK-proposed-w_paper1_placeholder-strict,9,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,strict,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.010000,3315595744.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-blackout,BLK-proposed-w_paper1_placeholder-strict,10,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,strict,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.010000,3316328608.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-blackout,BLK-proposed-w_paper1_placeholder-strict,11,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,strict,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.010000,3201709616.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-blackout,BLK-proposed-w_paper1_placeholder-strict,12,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,strict,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.010000,3326020160.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-blackout,BLK-proposed-w_paper1_placeholder-strict,13,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,strict,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.010000,3272627472.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-blackout,BLK-proposed-w_paper1_placeholder-strict,14,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,strict,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.010000,3287730112.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-blackout,BLK-proposed-w_paper1_placeholder-strict,15,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,strict,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.010000,3402624064.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-blackout,BLK-proposed-w_paper1_placeholder-strict,16,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,strict,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.010000,3334712352.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-blackout,BLK-proposed-w_paper1_placeholder-strict,17,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,strict,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.010000,3240424000.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-blackout,BLK-proposed-w_paper1_placeholder-strict,18,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,strict,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.010000,3273596928.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-blackout,BLK-proposed-w_paper1_placeholder-strict,19,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,strict,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.010000,3321515776.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-blackout,BLK-proposed-w_paper1_placeholder-strict,20,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,strict,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.010000,3281198096.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-blackout,BLK-proposed-w_paper1_placeholder-strict,21,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,strict,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.010000,3277169920.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-blackout,BLK-proposed-w_paper1_placeholder-strict,22,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,strict,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.010000,3203923520.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-blackout,BLK-proposed-w_paper1_placeholder-strict,23,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,strict,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.010000,3387677600.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-blackout,BLK-proposed-w_paper1_placeholder-strict,24,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,strict,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.010000,3217645664.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-blackout,BLK-proposed-w_paper1_placeholder-strict,25,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,strict,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.010000,3345198016.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-blackout,BLK-proposed-w_paper1_placeholder-strict,26,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,strict,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.010000,3375976624.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-blackout,BLK-proposed-w_paper1_placeholder-strict,27,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,strict,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.010000,3476762736.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-blackout,BLK-proposed-w_paper1_placeholder-strict,28,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,strict,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.010000,3493121600.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-blackout,BLK-proposed-w_paper1_placeholder-strict,29,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,strict,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.010000,3268107696.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-blackout,BLK-proposed-w_paper1_placeholder-strict,30,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,proposed_fixed_prior,w_paper1_placeholder,0.010000,strict,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.010000,3352420832.000000,201924000.000000,18.000000,2019240.000000,1.000000
B-primary-capacity,CAP-cvss_plus_epss_plus_kev-cap0005,1,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,cvss_plus_epss_plus_kev,na,0.005000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.005000,3273720416.000000,201924000.000000,18.000000,1009620.000000,1.000000
B-primary-capacity,CAP-cvss_plus_epss_plus_kev-cap0005,2,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,cvss_plus_epss_plus_kev,na,0.005000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.005000,3288289616.000000,201924000.000000,18.000000,1009620.000000,1.000000
B-primary-capacity,CAP-cvss_plus_epss_plus_kev-cap0005,3,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,cvss_plus_epss_plus_kev,na,0.005000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.005000,3300220096.000000,201924000.000000,18.000000,1009620.000000,1.000000
B-primary-capacity,CAP-cvss_plus_epss_plus_kev-cap0005,4,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,cvss_plus_epss_plus_kev,na,0.005000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.005000,3515953056.000000,201924000.000000,18.000000,1009620.000000,1.000000
B-primary-capacity,CAP-cvss_plus_epss_plus_kev-cap0005,5,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,cvss_plus_epss_plus_kev,na,0.005000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.005000,3242328400.000000,201924000.000000,18.000000,1009620.000000,1.000000
B-primary-capacity,CAP-cvss_plus_epss_plus_kev-cap0005,6,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,cvss_plus_epss_plus_kev,na,0.005000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.005000,3434306640.000000,201924000.000000,18.000000,1009620.000000,1.000000
B-primary-capacity,CAP-cvss_plus_epss_plus_kev-cap0005,7,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,cvss_plus_epss_plus_kev,na,0.005000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.005000,3375255392.000000,201924000.000000,18.000000,1009620.000000,1.000000
B-primary-capacity,CAP-cvss_plus_epss_plus_kev-cap0005,8,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,cvss_plus_epss_plus_kev,na,0.005000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.005000,3290735088.000000,201924000.000000,18.000000,1009620.000000,1.000000
B-primary-capacity,CAP-cvss_plus_epss_plus_kev-cap0005,9,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,cvss_plus_epss_plus_kev,na,0.005000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.005000,3333029248.000000,201924000.000000,18.000000,1009620.000000,1.000000
B-primary-capacity,CAP-cvss_plus_epss_plus_kev-cap0005,10,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,cvss_plus_epss_plus_kev,na,0.005000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.005000,3332915360.000000,201924000.000000,18.000000,1009620.000000,1.000000
B-primary-capacity,CAP-cvss_plus_epss_plus_kev-cap0005,11,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,cvss_plus_epss_plus_kev,na,0.005000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.005000,3219356176.000000,201924000.000000,18.000000,1009620.000000,1.000000
B-primary-capacity,CAP-cvss_plus_epss_plus_kev-cap0005,12,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,cvss_plus_epss_plus_kev,na,0.005000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.005000,3343866640.000000,201924000.000000,18.000000,1009620.000000,1.000000
B-primary-capacity,CAP-cvss_plus_epss_plus_kev-cap0005,13,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,cvss_plus_epss_plus_kev,na,0.005000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.005000,3289711344.000000,201924000.000000,18.000000,1009620.000000,1.000000
B-primary-capacity,CAP-cvss_plus_epss_plus_kev-cap0005,14,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,cvss_plus_epss_plus_kev,na,0.005000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.005000,3305006448.000000,201924000.000000,18.000000,1009620.000000,1.000000
B-primary-capacity,CAP-cvss_plus_epss_plus_kev-cap0005,15,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,cvss_plus_epss_plus_kev,na,0.005000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.005000,3419749248.000000,201924000.000000,18.000000,1009620.000000,1.000000
B-primary-capacity,CAP-cvss_plus_epss_plus_kev-cap0005,16,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,cvss_plus_epss_plus_kev,na,0.005000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.005000,3351470112.000000,201924000.000000,18.000000,1009620.000000,1.000000
B-primary-capacity,CAP-cvss_plus_epss_plus_kev-cap0005,17,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,cvss_plus_epss_plus_kev,na,0.005000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.005000,3258261600.000000,201924000.000000,18.000000,1009620.000000,1.000000
B-primary-capacity,CAP-cvss_plus_epss_plus_kev-cap0005,18,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,cvss_plus_epss_plus_kev,na,0.005000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.005000,3292003648.000000,201924000.000000,18.000000,1009620.000000,1.000000
B-primary-capacity,CAP-cvss_plus_epss_plus_kev-cap0005,19,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,cvss_plus_epss_plus_kev,na,0.005000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.005000,3338796640.000000,201924000.000000,18.000000,1009620.000000,1.000000
B-primary-capacity,CAP-cvss_plus_epss_plus_kev-cap0005,20,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,cvss_plus_epss_plus_kev,na,0.005000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.005000,3298300912.000000,201924000.000000,18.000000,1009620.000000,1.000000
B-primary-capacity,CAP-cvss_plus_epss_plus_kev-cap0005,21,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,cvss_plus_epss_plus_kev,na,0.005000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.005000,3294134912.000000,201924000.000000,18.000000,1009620.000000,1.000000
B-primary-capacity,CAP-cvss_plus_epss_plus_kev-cap0005,22,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,cvss_plus_epss_plus_kev,na,0.005000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.005000,3221203488.000000,201924000.000000,18.000000,1009620.000000,1.000000
B-primary-capacity,CAP-cvss_plus_epss_plus_kev-cap0005,23,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,cvss_plus_epss_plus_kev,na,0.005000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.005000,3404041648.000000,201924000.000000,18.000000,1009620.000000,1.000000
B-primary-capacity,CAP-cvss_plus_epss_plus_kev-cap0005,24,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,cvss_plus_epss_plus_kev,na,0.005000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.005000,3234586688.000000,201924000.000000,18.000000,1009620.000000,1.000000
B-primary-capacity,CAP-cvss_plus_epss_plus_kev-cap0005,25,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,cvss_plus_epss_plus_kev,na,0.005000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.005000,3361817632.000000,201924000.000000,18.000000,1009620.000000,1.000000
B-primary-capacity,CAP-cvss_plus_epss_plus_kev-cap0005,26,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,cvss_plus_epss_plus_kev,na,0.005000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.005000,3393616800.000000,201924000.000000,18.000000,1009620.000000,1.000000
B-primary-capacity,CAP-cvss_plus_epss_plus_kev-cap0005,27,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,cvss_plus_epss_plus_kev,na,0.005000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.005000,3493942752.000000,201924000.000000,18.000000,1009620.000000,1.000000
B-primary-capacity,CAP-cvss_plus_epss_plus_kev-cap0005,28,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,cvss_plus_epss_plus_kev,na,0.005000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.005000,3510512640.000000,201924000.000000,18.000000,1009620.000000,1.000000
B-primary-capacity,CAP-cvss_plus_epss_plus_kev-cap0005,29,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,cvss_plus_epss_plus_kev,na,0.005000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.005000,3284646432.000000,201924000.000000,18.000000,1009620.000000,1.000000
B-primary-capacity,CAP-cvss_plus_epss_plus_kev-cap0005,30,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,cvss_plus_epss_plus_kev,na,0.005000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.005000,3369133104.000000,201924000.000000,18.000000,1009620.000000,1.000000
B-primary-capacity,CAP-cvss_plus_epss_plus_kev-cap0020,1,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,cvss_plus_epss_plus_kev,na,0.020000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.020000,3235926096.000000,201924000.000000,18.000000,4038480.000000,1.000000
B-primary-capacity,CAP-cvss_plus_epss_plus_kev-cap0020,2,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,cvss_plus_epss_plus_kev,na,0.020000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.020000,3250330528.000000,201924000.000000,18.000000,4038480.000000,1.000000
B-primary-capacity,CAP-cvss_plus_epss_plus_kev-cap0020,3,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,cvss_plus_epss_plus_kev,na,0.020000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.020000,3262123120.000000,201924000.000000,18.000000,4038480.000000,1.000000
B-primary-capacity,CAP-cvss_plus_epss_plus_kev-cap0020,4,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,cvss_plus_epss_plus_kev,na,0.020000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.020000,3475365232.000000,201924000.000000,18.000000,4038480.000000,1.000000
B-primary-capacity,CAP-cvss_plus_epss_plus_kev-cap0020,5,750e144ba9567b5255b27ce40279643bdf7418d53b15edce5d72c515eb022833,cvss_plus_epss_plus_kev,na,0.020000,primary,A,label_a_kev_only,v3,cpe_exact_existing31,full,monthly_18_2023_09_to_2025_02,0.020000,3204897872.000000,201924000.000000,18.000000,4038480.000000,1.000000
