cell_K,cell_lambda,seed,window,method,n_pairs,n_positives,p_at_50,p_at_100,p_at_250
50,1.0,118,6,HRS-only,1494,6,0.0,0.0,0.0
50,1.0,118,6,CVSS-only,1494,6,0.0,0.0,0.0
50,1.0,118,6,Random,1494,6,0.0,0.0,0.0
50,1.0,119,1,HygienePrio-full,1705,18,0.32,0.18,0.072
50,1.0,119,1,EPSS-only,1705,18,0.32,0.18,0.072
50,1.0,119,1,HRS-only,1705,18,0.08,0.06,0.04
50,1.0,119,1,CVSS-only,1705,18,0.0,0.01,0.004
50,1.0,119,1,Random,1705,18,0.0,0.02,0.016
50,1.0,119,2,HygienePrio-full,1655,2,0.04,0.02,0.008
50,1.0,119,2,EPSS-only,1655,2,0.04,0.02,0.008
50,1.0,119,2,HRS-only,1655,2,0.0,0.0,0.004
50,1.0,119,2,CVSS-only,1655,2,0.0,0.0,0.0
50,1.0,119,2,Random,1655,2,0.0,0.0,0.0
50,1.0,119,3,HygienePrio-full,1606,0,0.0,0.0,0.0
50,1.0,119,3,EPSS-only,1606,0,0.0,0.0,0.0
50,1.0,119,3,HRS-only,1606,0,0.0,0.0,0.0
50,1.0,119,3,CVSS-only,1606,0,0.0,0.0,0.0
50,1.0,119,3,Random,1606,0,0.0,0.0,0.0
50,1.0,119,4,HygienePrio-full,1557,0,0.0,0.0,0.0
50,1.0,119,4,EPSS-only,1557,0,0.0,0.0,0.0
50,1.0,119,4,HRS-only,1557,0,0.0,0.0,0.0
50,1.0,119,4,CVSS-only,1557,0,0.0,0.0,0.0
50,1.0,119,4,Random,1557,0,0.0,0.0,0.0
50,1.0,119,5,HygienePrio-full,1509,5,0.08,0.05,0.02
50,1.0,119,5,EPSS-only,1509,5,0.1,0.05,0.02
50,1.0,119,5,HRS-only,1509,5,0.0,0.0,0.004
50,1.0,119,5,CVSS-only,1509,5,0.0,0.0,0.004
50,1.0,119,5,Random,1509,5,0.0,0.01,0.004
50,1.0,119,6,HygienePrio-full,1462,3,0.06,0.03,0.012
50,1.0,119,6,EPSS-only,1462,3,0.06,0.03,0.012
50,1.0,119,6,HRS-only,1462,3,0.0,0.0,0.004
50,1.0,119,6,CVSS-only,1462,3,0.0,0.0,0.0
50,1.0,119,6,Random,1462,3,0.0,0.0,0.008
50,1.0,120,1,HygienePrio-full,1803,19,0.28,0.17,0.076
50,1.0,120,1,EPSS-only,1803,19,0.28,0.19,0.076
50,1.0,120,1,HRS-only,1803,19,0.06,0.03,0.032
50,1.0,120,1,CVSS-only,1803,19,0.02,0.03,0.016
50,1.0,120,1,Random,1803,19,0.0,0.01,0.004
50,1.0,120,2,HygienePrio-full,1753,7,0.12,0.07,0.028
50,1.0,120,2,EPSS-only,1753,7,0.14,0.07,0.028
50,1.0,120,2,HRS-only,1753,7,0.0,0.01,0.012
50,1.0,120,2,CVSS-only,1753,7,0.0,0.0,0.008
50,1.0,120,2,Random,1753,7,0.0,0.0,0.0
50,1.0,120,3,HygienePrio-full,1704,6,0.1,0.06,0.024
50,1.0,120,3,EPSS-only,1704,6,0.12,0.06,0.024
50,1.0,120,3,HRS-only,1704,6,0.0,0.0,0.0
50,1.0,120,3,CVSS-only,1704,6,0.0,0.0,0.0
50,1.0,120,3,Random,1704,6,0.0,0.0,0.004
50,1.0,120,4,HygienePrio-full,1654,4,0.08,0.04,0.016
50,1.0,120,4,EPSS-only,1654,4,0.08,0.04,0.016
50,1.0,120,4,HRS-only,1654,4,0.0,0.0,0.0
50,1.0,120,4,CVSS-only,1654,4,0.02,0.01,0.004
50,1.0,120,4,Random,1654,4,0.0,0.0,0.004
50,1.0,120,5,HygienePrio-full,1604,2,0.04,0.02,0.008
50,1.0,120,5,EPSS-only,1604,2,0.04,0.02,0.008
50,1.0,120,5,HRS-only,1604,2,0.0,0.0,0.0
50,1.0,120,5,CVSS-only,1604,2,0.0,0.0,0.0
50,1.0,120,5,Random,1604,2,0.0,0.0,0.0
50,1.0,120,6,HygienePrio-full,1555,5,0.1,0.05,0.02
50,1.0,120,6,EPSS-only,1555,5,0.1,0.05,0.02
50,1.0,120,6,HRS-only,1555,5,0.0,0.01,0.004
50,1.0,120,6,CVSS-only,1555,5,0.0,0.0,0.0
50,1.0,120,6,Random,1555,5,0.02,0.01,0.008
50,1.0,121,1,HygienePrio-full,1734,25,0.46,0.25,0.1
50,1.0,121,1,EPSS-only,1734,25,0.42,0.25,0.1
50,1.0,121,1,HRS-only,1734,25,0.12,0.07,0.056
50,1.0,121,1,CVSS-only,1734,25,0.0,0.0,0.0
50,1.0,121,1,Random,1734,25,0.02,0.01,0.012
50,1.0,121,2,HygienePrio-full,1685,4,0.08,0.04,0.016
50,1.0,121,2,EPSS-only,1685,4,0.08,0.04,0.016
50,1.0,121,2,HRS-only,1685,4,0.0,0.0,0.004
50,1.0,121,2,CVSS-only,1685,4,0.0,0.0,0.0
50,1.0,121,2,Random,1685,4,0.0,0.0,0.0
50,1.0,121,3,HygienePrio-full,1635,2,0.04,0.02,0.008
50,1.0,121,3,EPSS-only,1635,2,0.04,0.02,0.008
50,1.0,121,3,HRS-only,1635,2,0.0,0.0,0.0
50,1.0,121,3,CVSS-only,1635,2,0.0,0.0,0.0
50,1.0,121,3,Random,1635,2,0.0,0.0,0.0
50,1.0,121,4,HygienePrio-full,1586,4,0.06,0.04,0.016
50,1.0,121,4,EPSS-only,1586,4,0.08,0.04,0.016
50,1.0,121,4,HRS-only,1586,4,0.0,0.0,0.0
50,1.0,121,4,CVSS-only,1586,4,0.02,0.01,0.008
50,1.0,121,4,Random,1586,4,0.0,0.0,0.0
50,1.0,121,5,HygienePrio-full,1537,5,0.06,0.05,0.02
50,1.0,121,5,EPSS-only,1537,5,0.1,0.05,0.02
50,1.0,121,5,HRS-only,1537,5,0.0,0.0,0.0
50,1.0,121,5,CVSS-only,1537,5,0.0,0.0,0.0
50,1.0,121,5,Random,1537,5,0.0,0.0,0.0
50,1.0,121,6,HygienePrio-full,1490,7,0.14,0.07,0.028
50,1.0,121,6,EPSS-only,1490,7,0.14,0.07,0.028
50,1.0,121,6,HRS-only,1490,7,0.0,0.0,0.008
50,1.0,121,6,CVSS-only,1490,7,0.0,0.0,0.0
50,1.0,121,6,Random,1490,7,0.02,0.01,0.004
50,1.0,122,1,HygienePrio-full,1855,28,0.46,0.27,0.112
50,1.0,122,1,EPSS-only,1855,28,0.44,0.28,0.112
50,1.0,122,1,HRS-only,1855,28,0.04,0.05,0.04
50,1.0,122,1,CVSS-only,1855,28,0.02,0.03,0.028
50,1.0,122,1,Random,1855,28,0.06,0.05,0.032
50,1.0,122,2,HygienePrio-full,1805,6,0.04,0.03,0.024
50,1.0,122,2,EPSS-only,1805,6,0.12,0.06,0.024
50,1.0,122,2,HRS-only,1805,6,0.0,0.0,0.0
50,1.0,122,2,CVSS-only,1805,6,0.0,0.01,0.004
50,1.0,122,2,Random,1805,6,0.04,0.02,0.008
50,1.0,122,3,HygienePrio-full,1757,3,0.06,0.03,0.012
50,1.0,122,3,EPSS-only,1757,3,0.06,0.03,0.012
50,1.0,122,3,HRS-only,1757,3,0.0,0.0,0.0
50,1.0,122,3,CVSS-only,1757,3,0.0,0.0,0.004
50,1.0,122,3,Random,1757,3,0.0,0.0,0.0
50,1.0,122,4,HygienePrio-full,1709,4,0.06,0.04,0.016
50,1.0,122,4,EPSS-only,1709,4,0.08,0.04,0.016
50,1.0,122,4,HRS-only,1709,4,0.0,0.0,0.0
50,1.0,122,4,CVSS-only,1709,4,0.0,0.0,0.0
50,1.0,122,4,Random,1709,4,0.0,0.01,0.004
50,1.0,122,5,HygienePrio-full,1661,5,0.04,0.04,0.02
50,1.0,122,5,EPSS-only,1661,5,0.1,0.05,0.02
50,1.0,122,5,HRS-only,1661,5,0.0,0.0,0.0
50,1.0,122,5,CVSS-only,1661,5,0.0,0.01,0.004
50,1.0,122,5,Random,1661,5,0.0,0.02,0.008
50,1.0,122,6,HygienePrio-full,1613,10,0.14,0.09,0.04
50,1.0,122,6,EPSS-only,1613,10,0.2,0.1,0.04
50,1.0,122,6,HRS-only,1613,10,0.0,0.0,0.004
50,1.0,122,6,CVSS-only,1613,10,0.0,0.0,0.008
50,1.0,122,6,Random,1613,10,0.0,0.0,0.008
50,1.0,123,1,HygienePrio-full,1709,23,0.4,0.23,0.092
50,1.0,123,1,EPSS-only,1709,23,0.36,0.23,0.092
50,1.0,123,1,HRS-only,1709,23,0.06,0.04,0.048
50,1.0,123,1,CVSS-only,1709,23,0.0,0.0,0.016
50,1.0,123,1,Random,1709,23,0.0,0.0,0.004
50,1.0,123,2,HygienePrio-full,1659,2,0.04,0.02,0.008
50,1.0,123,2,EPSS-only,1659,2,0.04,0.02,0.008
50,1.0,123,2,HRS-only,1659,2,0.0,0.0,0.004
50,1.0,123,2,CVSS-only,1659,2,0.0,0.0,0.004
50,1.0,123,2,Random,1659,2,0.0,0.0,0.0
50,1.0,123,3,HygienePrio-full,1609,1,0.02,0.01,0.004
50,1.0,123,3,EPSS-only,1609,1,0.02,0.01,0.004
50,1.0,123,3,HRS-only,1609,1,0.0,0.0,0.0
50,1.0,123,3,CVSS-only,1609,1,0.0,0.0,0.0
50,1.0,123,3,Random,1609,1,0.0,0.0,0.0
50,1.0,123,4,HygienePrio-full,1560,5,0.08,0.05,0.02
50,1.0,123,4,EPSS-only,1560,5,0.1,0.05,0.02
50,1.0,123,4,HRS-only,1560,5,0.0,0.0,0.004
50,1.0,123,4,CVSS-only,1560,5,0.0,0.0,0.0
50,1.0,123,4,Random,1560,5,0.0,0.0,0.004
50,1.0,123,5,HygienePrio-full,1510,3,0.06,0.03,0.012
50,1.0,123,5,EPSS-only,1510,3,0.06,0.03,0.012
50,1.0,123,5,HRS-only,1510,3,0.0,0.0,0.004
50,1.0,123,5,CVSS-only,1510,3,0.0,0.0,0.0
50,1.0,123,5,Random,1510,3,0.0,0.0,0.0
50,1.0,123,6,HygienePrio-full,1461,5,0.08,0.05,0.02
50,1.0,123,6,EPSS-only,1461,5,0.1,0.05,0.02
50,1.0,123,6,HRS-only,1461,5,0.0,0.0,0.0
50,1.0,123,6,CVSS-only,1461,5,0.0,0.0,0.0
50,1.0,123,6,Random,1461,5,0.0,0.0,0.004
50,1.0,124,1,HygienePrio-full,1673,19,0.32,0.18,0.076
50,1.0,124,1,EPSS-only,1673,19,0.26,0.19,0.076
50,1.0,124,1,HRS-only,1673,19,0.02,0.02,0.024
50,1.0,124,1,CVSS-only,1673,19,0.0,0.0,0.008
50,1.0,124,1,Random,1673,19,0.02,0.01,0.02
50,1.0,124,2,HygienePrio-full,1623,3,0.04,0.03,0.012
50,1.0,124,2,EPSS-only,1623,3,0.06,0.03,0.012
50,1.0,124,2,HRS-only,1623,3,0.0,0.0,0.0
50,1.0,124,2,CVSS-only,1623,3,0.0,0.0,0.0
50,1.0,124,2,Random,1623,3,0.0,0.0,0.0
50,1.0,124,3,HygienePrio-full,1574,4,0.06,0.04,0.016
50,1.0,124,3,EPSS-only,1574,4,0.08,0.04,0.016
50,1.0,124,3,HRS-only,1574,4,0.0,0.0,0.004
50,1.0,124,3,CVSS-only,1574,4,0.0,0.0,0.008
50,1.0,124,3,Random,1574,4,0.0,0.0,0.004
50,1.0,124,4,HygienePrio-full,1526,3,0.06,0.03,0.012
50,1.0,124,4,EPSS-only,1526,3,0.06,0.03,0.012
50,1.0,124,4,HRS-only,1526,3,0.0,0.0,0.0
50,1.0,124,4,CVSS-only,1526,3,0.0,0.0,0.004
50,1.0,124,4,Random,1526,3,0.0,0.0,0.008
50,1.0,124,5,HygienePrio-full,1476,2,0.02,0.02,0.008
50,1.0,124,5,EPSS-only,1476,2,0.04,0.02,0.008
50,1.0,124,5,HRS-only,1476,2,0.0,0.0,0.0
50,1.0,124,5,CVSS-only,1476,2,0.0,0.0,0.0
50,1.0,124,5,Random,1476,2,0.0,0.01,0.004
50,1.0,124,6,HygienePrio-full,1429,4,0.06,0.04,0.016
50,1.0,124,6,EPSS-only,1429,4,0.08,0.04,0.016
50,1.0,124,6,HRS-only,1429,4,0.0,0.0,0.0
50,1.0,124,6,CVSS-only,1429,4,0.0,0.0,0.0
50,1.0,124,6,Random,1429,4,0.0,0.0,0.008
50,1.0,125,1,HygienePrio-full,1741,29,0.5,0.27,0.116
50,1.0,125,1,EPSS-only,1741,29,0.44,0.29,0.116
50,1.0,125,1,HRS-only,1741,29,0.1,0.08,0.06
50,1.0,125,1,CVSS-only,1741,29,0.0,0.0,0.008
50,1.0,125,1,Random,1741,29,0.02,0.01,0.024
50,1.0,125,2,HygienePrio-full,1692,6,0.1,0.06,0.024
50,1.0,125,2,EPSS-only,1692,6,0.12,0.06,0.024
50,1.0,125,2,HRS-only,1692,6,0.0,0.0,0.004
50,1.0,125,2,CVSS-only,1692,6,0.0,0.01,0.008
50,1.0,125,2,Random,1692,6,0.0,0.0,0.008
50,1.0,125,3,HygienePrio-full,1643,3,0.06,0.03,0.012
50,1.0,125,3,EPSS-only,1643,3,0.06,0.03,0.012
50,1.0,125,3,HRS-only,1643,3,0.0,0.0,0.0
50,1.0,125,3,CVSS-only,1643,3,0.0,0.01,0.004
50,1.0,125,3,Random,1643,3,0.0,0.0,0.0
50,1.0,125,4,HygienePrio-full,1594,1,0.02,0.01,0.004
50,1.0,125,4,EPSS-only,1594,1,0.02,0.01,0.004
50,1.0,125,4,HRS-only,1594,1,0.0,0.0,0.0
50,1.0,125,4,CVSS-only,1594,1,0.0,0.0,0.0
50,1.0,125,4,Random,1594,1,0.0,0.0,0.0
50,1.0,125,5,HygienePrio-full,1545,4,0.06,0.04,0.016
50,1.0,125,5,EPSS-only,1545,4,0.08,0.04,0.016
50,1.0,125,5,HRS-only,1545,4,0.0,0.0,0.0
50,1.0,125,5,CVSS-only,1545,4,0.0,0.0,0.0
50,1.0,125,5,Random,1545,4,0.0,0.0,0.008
50,1.0,125,6,HygienePrio-full,1496,6,0.12,0.06,0.024
50,1.0,125,6,EPSS-only,1496,6,0.12,0.06,0.024
50,1.0,125,6,HRS-only,1496,6,0.0,0.0,0.008
50,1.0,125,6,CVSS-only,1496,6,0.0,0.02,0.008
50,1.0,125,6,Random,1496,6,0.0,0.01,0.004
50,1.0,126,1,HygienePrio-full,1706,22,0.28,0.2,0.088
50,1.0,126,1,EPSS-only,1706,22,0.3,0.22,0.088
50,1.0,126,1,HRS-only,1706,22,0.0,0.02,0.028
50,1.0,126,1,CVSS-only,1706,22,0.0,0.0,0.004
50,1.0,126,1,Random,1706,22,0.02,0.01,0.008
50,1.0,126,2,HygienePrio-full,1657,5,0.08,0.05,0.02
50,1.0,126,2,EPSS-only,1657,5,0.1,0.05,0.02
50,1.0,126,2,HRS-only,1657,5,0.0,0.0,0.008
50,1.0,126,2,CVSS-only,1657,5,0.0,0.0,0.0
50,1.0,126,2,Random,1657,5,0.0,0.0,0.0
50,1.0,126,3,HygienePrio-full,1607,5,0.04,0.05,0.02
50,1.0,126,3,EPSS-only,1607,5,0.1,0.05,0.02
50,1.0,126,3,HRS-only,1607,5,0.0,0.0,0.0
50,1.0,126,3,CVSS-only,1607,5,0.0,0.0,0.004
50,1.0,126,3,Random,1607,5,0.0,0.0,0.0
50,1.0,126,4,HygienePrio-full,1557,6,0.06,0.06,0.024
50,1.0,126,4,EPSS-only,1557,6,0.12,0.06,0.024
50,1.0,126,4,HRS-only,1557,6,0.0,0.0,0.004
50,1.0,126,4,CVSS-only,1557,6,0.0,0.01,0.008
50,1.0,126,4,Random,1557,6,0.0,0.0,0.0
50,1.0,126,5,HygienePrio-full,1507,6,0.1,0.06,0.024
50,1.0,126,5,EPSS-only,1507,6,0.12,0.06,0.024
50,1.0,126,5,HRS-only,1507,6,0.0,0.0,0.004
50,1.0,126,5,CVSS-only,1507,6,0.0,0.0,0.0
50,1.0,126,5,Random,1507,6,0.02,0.01,0.004
50,1.0,126,6,HygienePrio-full,1459,8,0.16,0.08,0.032
50,1.0,126,6,EPSS-only,1459,8,0.16,0.08,0.032
50,1.0,126,6,HRS-only,1459,8,0.0,0.02,0.012
50,1.0,126,6,CVSS-only,1459,8,0.0,0.0,0.0
50,1.0,126,6,Random,1459,8,0.0,0.01,0.008
50,1.0,127,1,HygienePrio-full,1747,17,0.3,0.17,0.068
50,1.0,127,1,EPSS-only,1747,17,0.28,0.17,0.068
50,1.0,127,1,HRS-only,1747,17,0.02,0.01,0.032
50,1.0,127,1,CVSS-only,1747,17,0.0,0.02,0.016
50,1.0,127,1,Random,1747,17,0.0,0.01,0.004
50,1.0,127,2,HygienePrio-full,1698,1,0.02,0.01,0.004
50,1.0,127,2,EPSS-only,1698,1,0.02,0.01,0.004
50,1.0,127,2,HRS-only,1698,1,0.0,0.0,0.004
50,1.0,127,2,CVSS-only,1698,1,0.0,0.0,0.0
50,1.0,127,2,Random,1698,1,0.02,0.01,0.004
50,1.0,127,3,HygienePrio-full,1648,0,0.0,0.0,0.0
50,1.0,127,3,EPSS-only,1648,0,0.0,0.0,0.0
50,1.0,127,3,HRS-only,1648,0,0.0,0.0,0.0
50,1.0,127,3,CVSS-only,1648,0,0.0,0.0,0.0
50,1.0,127,3,Random,1648,0,0.0,0.0,0.0
50,1.0,127,4,HygienePrio-full,1601,1,0.0,0.01,0.004
50,1.0,127,4,EPSS-only,1601,1,0.02,0.01,0.004
50,1.0,127,4,HRS-only,1601,1,0.0,0.0,0.0
50,1.0,127,4,CVSS-only,1601,1,0.0,0.0,0.0
50,1.0,127,4,Random,1601,1,0.0,0.0,0.0
50,1.0,127,5,HygienePrio-full,1555,2,0.04,0.02,0.008
50,1.0,127,5,EPSS-only,1555,2,0.04,0.02,0.008
50,1.0,127,5,HRS-only,1555,2,0.0,0.0,0.0
50,1.0,127,5,CVSS-only,1555,2,0.0,0.0,0.0
50,1.0,127,5,Random,1555,2,0.0,0.0,0.0
50,1.0,127,6,HygienePrio-full,1506,5,0.1,0.05,0.02
50,1.0,127,6,EPSS-only,1506,5,0.1,0.05,0.02
50,1.0,127,6,HRS-only,1506,5,0.0,0.0,0.008
50,1.0,127,6,CVSS-only,1506,5,0.0,0.0,0.0
50,1.0,127,6,Random,1506,5,0.0,0.0,0.0
50,1.0,128,1,HygienePrio-full,1752,21,0.36,0.19,0.084
50,1.0,128,1,EPSS-only,1752,21,0.36,0.21,0.084
50,1.0,128,1,HRS-only,1752,21,0.06,0.04,0.028
50,1.0,128,1,CVSS-only,1752,21,0.06,0.04,0.028
50,1.0,128,1,Random,1752,21,0.04,0.03,0.032
50,1.0,128,2,HygienePrio-full,1702,4,0.06,0.04,0.016
50,1.0,128,2,EPSS-only,1702,4,0.08,0.04,0.016
50,1.0,128,2,HRS-only,1702,4,0.0,0.0,0.0
50,1.0,128,2,CVSS-only,1702,4,0.0,0.0,0.004
50,1.0,128,2,Random,1702,4,0.0,0.0,0.0
50,1.0,128,3,HygienePrio-full,1653,2,0.04,0.02,0.008
50,1.0,128,3,EPSS-only,1653,2,0.04,0.02,0.008
50,1.0,128,3,HRS-only,1653,2,0.0,0.0,0.0
50,1.0,128,3,CVSS-only,1653,2,0.0,0.0,0.0
50,1.0,128,3,Random,1653,2,0.0,0.0,0.004
50,1.0,128,4,HygienePrio-full,1603,0,0.0,0.0,0.0
50,1.0,128,4,EPSS-only,1603,0,0.0,0.0,0.0
50,1.0,128,4,HRS-only,1603,0,0.0,0.0,0.0
50,1.0,128,4,CVSS-only,1603,0,0.0,0.0,0.0
50,1.0,128,4,Random,1603,0,0.0,0.0,0.0
50,1.0,128,5,HygienePrio-full,1553,1,0.02,0.01,0.004
50,1.0,128,5,EPSS-only,1553,1,0.02,0.01,0.004
50,1.0,128,5,HRS-only,1553,1,0.0,0.0,0.0
50,1.0,128,5,CVSS-only,1553,1,0.0,0.0,0.0
50,1.0,128,5,Random,1553,1,0.0,0.0,0.004
50,1.0,128,6,HygienePrio-full,1507,3,0.04,0.03,0.012
50,1.0,128,6,EPSS-only,1507,3,0.06,0.03,0.012
50,1.0,128,6,HRS-only,1507,3,0.0,0.0,0.004
50,1.0,128,6,CVSS-only,1507,3,0.0,0.0,0.0
50,1.0,128,6,Random,1507,3,0.0,0.0,0.004
50,1.0,129,1,HygienePrio-full,1790,18,0.32,0.16,0.072
50,1.0,129,1,EPSS-only,1790,18,0.28,0.18,0.072
50,1.0,129,1,HRS-only,1790,18,0.0,0.04,0.032
50,1.0,129,1,CVSS-only,1790,18,0.0,0.01,0.008
50,1.0,129,1,Random,1790,18,0.0,0.0,0.008
50,1.0,129,2,HygienePrio-full,1741,2,0.02,0.02,0.008
50,1.0,129,2,EPSS-only,1741,2,0.04,0.02,0.008
50,1.0,129,2,HRS-only,1741,2,0.0,0.0,0.0
50,1.0,129,2,CVSS-only,1741,2,0.0,0.0,0.0
50,1.0,129,2,Random,1741,2,0.02,0.01,0.004
50,1.0,129,3,HygienePrio-full,1691,2,0.04,0.02,0.008
50,1.0,129,3,EPSS-only,1691,2,0.04,0.02,0.008
50,1.0,129,3,HRS-only,1691,2,0.0,0.0,0.004
50,1.0,129,3,CVSS-only,1691,2,0.0,0.0,0.0
50,1.0,129,3,Random,1691,2,0.0,0.0,0.0
50,1.0,129,4,HygienePrio-full,1642,5,0.08,0.05,0.02
50,1.0,129,4,EPSS-only,1642,5,0.1,0.05,0.02
50,1.0,129,4,HRS-only,1642,5,0.0,0.0,0.0
50,1.0,129,4,CVSS-only,1642,5,0.0,0.0,0.0
50,1.0,129,4,Random,1642,5,0.02,0.01,0.008
50,1.0,129,5,HygienePrio-full,1592,4,0.08,0.04,0.016
50,1.0,129,5,EPSS-only,1592,4,0.08,0.04,0.016
50,1.0,129,5,HRS-only,1592,4,0.0,0.0,0.012
50,1.0,129,5,CVSS-only,1592,4,0.0,0.0,0.008
50,1.0,129,5,Random,1592,4,0.0,0.0,0.004
50,1.0,129,6,HygienePrio-full,1543,6,0.12,0.06,0.024
50,1.0,129,6,EPSS-only,1543,6,0.12,0.06,0.024
50,1.0,129,6,HRS-only,1543,6,0.0,0.0,0.012
50,1.0,129,6,CVSS-only,1543,6,0.0,0.0,0.0
50,1.0,129,6,Random,1543,6,0.0,0.0,0.004
50,3.0,105,1,HygienePrio-full,1722,28,0.46,0.26,0.112
50,3.0,105,1,EPSS-only,1722,28,0.38,0.28,0.112
50,3.0,105,1,HRS-only,1722,28,0.02,0.02,0.036
50,3.0,105,1,CVSS-only,1722,28,0.04,0.03,0.028
50,3.0,105,1,Random,1722,28,0.06,0.03,0.02
50,3.0,105,2,HygienePrio-full,1682,5,0.06,0.05,0.02
50,3.0,105,2,EPSS-only,1682,5,0.1,0.05,0.02
50,3.0,105,2,HRS-only,1682,5,0.0,0.0,0.008
50,3.0,105,2,CVSS-only,1682,5,0.0,0.0,0.008
50,3.0,105,2,Random,1682,5,0.0,0.0,0.0
50,3.0,105,3,HygienePrio-full,1634,3,0.06,0.03,0.012
50,3.0,105,3,EPSS-only,1634,3,0.06,0.03,0.012
50,3.0,105,3,HRS-only,1634,3,0.0,0.0,0.0
50,3.0,105,3,CVSS-only,1634,3,0.0,0.0,0.004
50,3.0,105,3,Random,1634,3,0.0,0.0,0.004
50,3.0,105,4,HygienePrio-full,1588,2,0.04,0.02,0.008
50,3.0,105,4,EPSS-only,1588,2,0.04,0.02,0.008
50,3.0,105,4,HRS-only,1588,2,0.0,0.0,0.004
50,3.0,105,4,CVSS-only,1588,2,0.0,0.0,0.0
50,3.0,105,4,Random,1588,2,0.0,0.0,0.0
50,3.0,105,5,HygienePrio-full,1543,5,0.04,0.05,0.02
50,3.0,105,5,EPSS-only,1543,5,0.1,0.05,0.02
50,3.0,105,5,HRS-only,1543,5,0.0,0.0,0.008
50,3.0,105,5,CVSS-only,1543,5,0.0,0.0,0.004
50,3.0,105,5,Random,1543,5,0.0,0.0,0.0
50,3.0,105,6,HygienePrio-full,1496,6,0.1,0.06,0.024
50,3.0,105,6,EPSS-only,1496,6,0.12,0.06,0.024
50,3.0,105,6,HRS-only,1496,6,0.0,0.01,0.008
50,3.0,105,6,CVSS-only,1496,6,0.0,0.0,0.004
50,3.0,105,6,Random,1496,6,0.0,0.0,0.0
50,3.0,106,1,HygienePrio-full,1742,25,0.42,0.25,0.1
50,3.0,106,1,EPSS-only,1742,25,0.38,0.25,0.1
50,3.0,106,1,HRS-only,1742,25,0.06,0.07,0.064
50,3.0,106,1,CVSS-only,1742,25,0.0,0.0,0.016
50,3.0,106,1,Random,1742,25,0.0,0.01,0.016
50,3.0,106,2,HygienePrio-full,1694,4,0.08,0.04,0.016
50,3.0,106,2,EPSS-only,1694,4,0.08,0.04,0.016
50,3.0,106,2,HRS-only,1694,4,0.0,0.01,0.008
50,3.0,106,2,CVSS-only,1694,4,0.0,0.0,0.004
50,3.0,106,2,Random,1694,4,0.0,0.0,0.004
50,3.0,106,3,HygienePrio-full,1648,2,0.02,0.02,0.008
50,3.0,106,3,EPSS-only,1648,2,0.04,0.02,0.008
50,3.0,106,3,HRS-only,1648,2,0.0,0.0,0.004
50,3.0,106,3,CVSS-only,1648,2,0.0,0.0,0.0
50,3.0,106,3,Random,1648,2,0.0,0.0,0.0
50,3.0,106,4,HygienePrio-full,1601,3,0.06,0.03,0.012
50,3.0,106,4,EPSS-only,1601,3,0.06,0.03,0.012
50,3.0,106,4,HRS-only,1601,3,0.0,0.0,0.0
50,3.0,106,4,CVSS-only,1601,3,0.0,0.0,0.0
50,3.0,106,4,Random,1601,3,0.02,0.01,0.004
50,3.0,106,5,HygienePrio-full,1553,0,0.0,0.0,0.0
50,3.0,106,5,EPSS-only,1553,0,0.0,0.0,0.0
50,3.0,106,5,HRS-only,1553,0,0.0,0.0,0.0
50,3.0,106,5,CVSS-only,1553,0,0.0,0.0,0.0
50,3.0,106,5,Random,1553,0,0.0,0.0,0.0
50,3.0,106,6,HygienePrio-full,1505,5,0.1,0.05,0.02
50,3.0,106,6,EPSS-only,1505,5,0.1,0.05,0.02
50,3.0,106,6,HRS-only,1505,5,0.0,0.0,0.008
50,3.0,106,6,CVSS-only,1505,5,0.04,0.02,0.008
50,3.0,106,6,Random,1505,5,0.0,0.0,0.004
50,3.0,107,1,HygienePrio-full,1758,18,0.3,0.17,0.072
50,3.0,107,1,EPSS-only,1758,18,0.3,0.18,0.072
50,3.0,107,1,HRS-only,1758,18,0.0,0.01,0.02
50,3.0,107,1,CVSS-only,1758,18,0.0,0.0,0.004
50,3.0,107,1,Random,1758,18,0.0,0.0,0.004
50,3.0,107,2,HygienePrio-full,1711,3,0.04,0.03,0.012
50,3.0,107,2,EPSS-only,1711,3,0.06,0.03,0.012
50,3.0,107,2,HRS-only,1711,3,0.0,0.0,0.004
50,3.0,107,2,CVSS-only,1711,3,0.0,0.0,0.004
50,3.0,107,2,Random,1711,3,0.0,0.01,0.004
50,3.0,107,3,HygienePrio-full,1663,0,0.0,0.0,0.0
50,3.0,107,3,EPSS-only,1663,0,0.0,0.0,0.0
50,3.0,107,3,HRS-only,1663,0,0.0,0.0,0.0
50,3.0,107,3,CVSS-only,1663,0,0.0,0.0,0.0
50,3.0,107,3,Random,1663,0,0.0,0.0,0.0
50,3.0,107,4,HygienePrio-full,1615,2,0.04,0.02,0.008
50,3.0,107,4,EPSS-only,1615,2,0.04,0.02,0.008
50,3.0,107,4,HRS-only,1615,2,0.0,0.0,0.0
50,3.0,107,4,CVSS-only,1615,2,0.0,0.0,0.004
50,3.0,107,4,Random,1615,2,0.0,0.0,0.0
50,3.0,107,5,HygienePrio-full,1567,2,0.04,0.02,0.008
50,3.0,107,5,EPSS-only,1567,2,0.04,0.02,0.008
50,3.0,107,5,HRS-only,1567,2,0.0,0.0,0.004
50,3.0,107,5,CVSS-only,1567,2,0.0,0.0,0.0
