cve,epss,in_kev
CVE-2020-0848,0.03811,False
CVE-2020-0849,0.00401,False
CVE-2020-0850,0.33494,False
CVE-2020-0851,0.33652,False
CVE-2020-0852,0.33652,False
CVE-2020-0853,0.305,False
CVE-2020-0854,0.00371,False
CVE-2020-0855,0.33652,False
CVE-2020-0856,0.17353,False
CVE-2020-0857,0.00399,False
CVE-2020-0858,0.00463,False
CVE-2020-0859,0.00978,False
CVE-2020-0860,0.00468,False
CVE-2020-0861,0.00459,False
CVE-2020-0863,0.00392,False
CVE-2020-0864,0.00379,False
CVE-2020-0865,0.00538,False
CVE-2020-0866,0.00379,False
CVE-2020-0867,0.0037,False
CVE-2020-0868,0.0037,False
CVE-2020-0869,0.16946,False
CVE-2020-0870,0.00363,False
CVE-2020-0871,0.01772,False
CVE-2020-0872,0.04009,False
CVE-2020-0874,0.01241,False
CVE-2020-0875,0.26259,False
CVE-2020-0876,0.15157,False
CVE-2020-0877,0.00401,False
CVE-2020-0878,0.05268,True
CVE-2020-0879,0.00587,False
CVE-2020-0880,0.28799,False
CVE-2020-0881,0.33291,False
CVE-2020-0882,0.28799,False
CVE-2020-0883,0.53003,False
CVE-2020-0884,0.01635,False
CVE-2020-0885,0.12866,False
CVE-2020-0886,0.00152,False
CVE-2020-0887,0.13883,False
CVE-2020-0888,0.00274,False
CVE-2020-0889,0.33401,False
CVE-2020-0890,0.11148,False
CVE-2020-0891,0.00622,False
CVE-2020-0892,0.40161,False
CVE-2020-0893,0.00898,False
CVE-2020-0894,0.00898,False
CVE-2020-0895,0.09339,False
CVE-2020-0896,0.00354,False
CVE-2020-0897,0.00379,False
CVE-2020-0898,0.00397,False
CVE-2020-0899,0.00248,False
CVE-2020-0900,0.00328,False
CVE-2020-0901,0.45859,False
CVE-2020-0902,0.16044,False
CVE-2020-0903,0.00732,False
CVE-2020-0904,0.00657,False
CVE-2020-0905,0.32922,False
CVE-2020-0906,0.32912,False
CVE-2020-0907,0.35207,False
CVE-2020-0908,0.04337,False
CVE-2020-0909,0.12366,False
CVE-2020-0910,0.14773,False
CVE-2020-0911,0.00429,False
CVE-2020-0912,0.00162,False
CVE-2020-0913,0.00397,False
CVE-2020-0914,0.00889,False
CVE-2020-0915,0.00397,False
CVE-2020-0916,0.00397,False
CVE-2020-0917,0.01206,False
CVE-2020-0918,0.00794,False
CVE-2020-0919,0.0037,False
CVE-2020-0920,0.20663,False
CVE-2020-0921,0.00694,False
CVE-2020-0922,0.1773,False
CVE-2020-0923,0.00923,False
CVE-2020-0924,0.01483,False
CVE-2020-0925,0.00923,False
CVE-2020-0926,0.00941,False
CVE-2020-0927,0.00923,False
CVE-2020-0928,0.00656,False
CVE-2020-0929,0.20663,False
CVE-2020-0930,0.00923,False
CVE-2020-0931,0.20663,False
CVE-2020-0932,0.29199,False
CVE-2020-0933,0.00923,False
CVE-2020-0934,0.00495,False
CVE-2020-0935,0.00475,False
CVE-2020-0936,0.00371,False
CVE-2020-0937,0.27512,False
CVE-2020-0938,0.8702,True
CVE-2020-0939,0.27512,False
CVE-2020-0940,0.00397,False
CVE-2020-0941,0.00775,False
CVE-2020-0942,0.00371,False
CVE-2020-0943,0.00217,False
CVE-2020-0944,0.0037,False
CVE-2020-0945,0.27512,False
CVE-2020-0946,0.30613,False
CVE-2020-0947,0.27512,False
CVE-2020-0948,0.2125,False
CVE-2020-0949,0.2125,False
CVE-2020-0950,0.2125,False
CVE-2020-0951,0.00533,False
CVE-2020-0952,0.305,False
CVE-2020-0953,0.40161,False
CVE-2020-0954,0.00923,False
CVE-2020-0955,0.00633,False
CVE-2020-0956,0.00277,False
CVE-2020-0957,0.00277,False
CVE-2020-0958,0.00277,False
CVE-2020-0959,0.40161,False
CVE-2020-0960,0.40161,False
CVE-2020-0961,0.33652,False
CVE-2020-0962,0.00973,False
CVE-2020-0963,0.305,False
CVE-2020-0964,0.33211,False
CVE-2020-0965,0.0125,False
CVE-2020-0966,0.31833,False
CVE-2020-0967,0.17912,False
CVE-2020-0968,0.43673,True
CVE-2020-0969,0.38317,False
CVE-2020-0970,0.38317,False
CVE-2020-0971,0.22501,False
CVE-2020-0972,0.00612,False
CVE-2020-0973,0.01326,False
CVE-2020-0974,0.20663,False
CVE-2020-0975,0.00612,False
CVE-2020-0976,0.00587,False
CVE-2020-0977,0.00612,False
CVE-2020-0978,0.00923,False
CVE-2020-0979,0.32912,False
CVE-2020-0980,0.40161,False
CVE-2020-0981,0.00097,False
CVE-2020-0982,0.00973,False
CVE-2020-0983,0.00538,False
CVE-2020-0984,0.00584,False
CVE-2020-0985,0.00404,False
CVE-2020-0986,0.16488,True
CVE-2020-0987,0.01997,False
CVE-2020-0988,0.33401,False
CVE-2020-0989,0.00763,False
CVE-2020-0991,0.33652,False
CVE-2020-0992,0.33401,False
CVE-2020-0993,0.09389,False
CVE-2020-0994,0.40161,False
CVE-2020-0995,0.34804,False
CVE-2020-0996,0.00397,False
CVE-2020-0997,0.11983,False
CVE-2020-0998,0.00363,False
CVE-2020-0999,0.33401,False
CVE-2020-10001,0.00086,False
CVE-2020-10002,0.00108,False
CVE-2020-10003,0.00177,False
CVE-2020-10004,0.00559,False
CVE-2020-10005,0.00651,False
CVE-2020-10006,0.003,False
CVE-2020-10007,0.00148,False
CVE-2020-10008,0.00466,False
CVE-2020-10009,0.00289,False
CVE-2020-10010,0.00105,False
CVE-2020-10011,0.00716,False
CVE-2020-10012,0.00891,False
CVE-2020-10013,0.00246,False
CVE-2020-10014,0.00755,False
CVE-2020-10015,0.00235,False
CVE-2020-10016,0.00564,False
CVE-2020-10017,0.00646,False
CVE-2020-10018,0.02644,False
CVE-2020-10019,0.00221,False
CVE-2020-10021,0.00077,False
CVE-2020-10022,0.01697,False
CVE-2020-10023,0.0038,False
CVE-2020-10024,0.00092,False
CVE-2020-10027,0.00367,False
CVE-2020-10028,0.00077,False
CVE-2020-10029,0.0005,False
CVE-2020-10030,0.00036,False
CVE-2020-10037,0.00322,False
CVE-2020-10038,0.00392,False
CVE-2020-10039,0.002,False
CVE-2020-10040,0.00025,False
CVE-2020-10041,0.00317,False
CVE-2020-10042,0.01297,False
CVE-2020-10043,0.00359,False
CVE-2020-10044,0.00195,False
CVE-2020-10045,0.00331,False
CVE-2020-10048,0.00057,False
CVE-2020-10049,0.00044,False
CVE-2020-10050,0.00034,False
CVE-2020-10051,0.00039,False
CVE-2020-10052,0.00053,False
CVE-2020-10053,0.00025,False
CVE-2020-10054,0.00045,False
CVE-2020-10055,0.02702,False
CVE-2020-10056,0.00047,False
CVE-2020-10057,0.00177,False
CVE-2020-10058,0.00081,False
CVE-2020-10059,0.00373,False
CVE-2020-10060,0.02972,False
CVE-2020-10061,0.00097,False
CVE-2020-10062,0.05817,False
CVE-2020-10063,0.0187,False
CVE-2020-10064,0.00438,False
CVE-2020-10065,0.00109,False
CVE-2020-10066,0.00054,False
CVE-2020-10067,0.00062,False
CVE-2020-10068,0.00075,False
CVE-2020-10069,0.00095,False
CVE-2020-10070,0.06474,False
CVE-2020-10071,0.13899,False
CVE-2020-10072,0.00036,False
CVE-2020-10073,0.00107,False
CVE-2020-10074,0.00145,False
CVE-2020-10075,0.001,False
CVE-2020-10076,0.001,False
CVE-2020-10077,0.00136,False
CVE-2020-10078,0.001,False
CVE-2020-10079,0.0005,False
CVE-2020-10080,0.00075,False
CVE-2020-10081,0.00075,False
CVE-2020-10082,0.00114,False
CVE-2020-10083,0.00053,False
CVE-2020-10084,0.00075,False
CVE-2020-10085,0.00075,False
CVE-2020-10086,0.00046,False
CVE-2020-10087,0.00077,False
CVE-2020-10088,0.00049,False
CVE-2020-10089,0.00141,False
CVE-2020-10090,0.00075,False
CVE-2020-10091,0.001,False
CVE-2020-10092,0.001,False
CVE-2020-10093,0.00352,False
CVE-2020-10094,0.00352,False
CVE-2020-10095,0.00093,False
CVE-2020-10096,0.00458,False
CVE-2020-10097,0.00363,False
CVE-2020-10098,0.00402,False
CVE-2020-10099,0.00402,False
CVE-2020-10100,0.00405,False
CVE-2020-10101,0.00692,False
CVE-2020-10102,0.00405,False
CVE-2020-10103,0.00402,False
CVE-2020-10104,0.00323,False
CVE-2020-10105,0.00363,False
CVE-2020-10106,0.0011,False
CVE-2020-10107,0.00206,False
CVE-2020-10108,0.02324,False
CVE-2020-10109,0.02327,False
CVE-2020-10110,0.00586,False
CVE-2020-10111,0.00501,False
CVE-2020-10112,0.00501,False
CVE-2020-10113,0.00421,False
CVE-2020-10114,0.00421,False
CVE-2020-10115,0.00518,False
CVE-2020-10116,0.00188,False
CVE-2020-10117,0.00368,False
CVE-2020-10118,0.00341,False
CVE-2020-10119,0.03407,False
CVE-2020-10120,0.04836,False
CVE-2020-10121,0.00589,False
CVE-2020-10122,0.0054,False
CVE-2020-10123,0.00104,False
CVE-2020-10124,0.0257,False
CVE-2020-10125,0.00024,False
CVE-2020-10126,0.00029,False
CVE-2020-10128,0.00263,False
CVE-2020-10129,0.00213,False
CVE-2020-10130,0.00168,False
CVE-2020-10131,0.0992,False
CVE-2020-10132,0.05029,False
CVE-2020-10134,0.00126,False
CVE-2020-10135,0.20195,False
CVE-2020-10136,0.15083,False
CVE-2020-10137,0.00151,False
CVE-2020-10138,0.00045,False
CVE-2020-10139,0.00045,False
CVE-2020-10140,0.00045,False
CVE-2020-10143,0.0008,False
CVE-2020-10145,0.0007,False
CVE-2020-10146,0.0052,False
CVE-2020-10148,0.94345,True
CVE-2020-10173,0.56116,False
CVE-2020-10174,0.00124,False
CVE-2020-10176,0.00453,False
CVE-2020-10177,0.00319,False
CVE-2020-10180,0.00469,False
CVE-2020-10181,0.20551,True
CVE-2020-10184,0.00592,False
CVE-2020-10185,0.00589,False
CVE-2020-10187,0.00425,False
CVE-2020-10188,0.08404,False
CVE-2020-10189,0.94248,True
CVE-2020-10190,0.00515,False
CVE-2020-10191,0.00573,False
CVE-2020-10192,0.00668,False
CVE-2020-10193,0.00496,False
CVE-2020-10194,0.0024,False
CVE-2020-10195,0.00461,False
CVE-2020-10196,0.00229,False
CVE-2020-10199,0.94379,True
CVE-2020-10203,0.00351,False
CVE-2020-10204,0.55841,False
CVE-2020-10206,0.00043,False
CVE-2020-10207,0.03958,False
CVE-2020-10208,0.08336,False
CVE-2020-10209,0.0313,False
CVE-2020-10210,0.00455,False
CVE-2020-10211,0.01677,False
CVE-2020-10212,0.00982,False
CVE-2020-10213,0.04562,False
CVE-2020-10214,0.01264,False
CVE-2020-10215,0.04116,False
CVE-2020-10216,0.04591,False
CVE-2020-10218,0.00229,False
CVE-2020-10220,0.94261,False
CVE-2020-10221,0.91391,True
CVE-2020-10222,0.0002,False
CVE-2020-10223,0.0002,False
CVE-2020-10224,0.13529,False
CVE-2020-10225,0.09353,False
CVE-2020-10227,0.00509,False
CVE-2020-10228,0.0681,False
CVE-2020-10229,0.00397,False
CVE-2020-10230,0.28895,False
CVE-2020-10231,0.01402,False
CVE-2020-10232,0.01411,False
CVE-2020-10233,0.00543,False
CVE-2020-10234,0.00505,False
CVE-2020-10235,0.007,False
CVE-2020-10236,0.00139,False
CVE-2020-10237,0.00077,False
CVE-2020-10238,0.12641,False
CVE-2020-10239,0.11008,False
CVE-2020-10240,0.00211,False
CVE-2020-10241,0.00351,False
CVE-2020-10242,0.017,False
CVE-2020-10243,0.03427,False
CVE-2020-10244,0.00183,False
CVE-2020-10245,0.0141,False
CVE-2020-10246,0.00328,False
CVE-2020-10247,0.00328,False
CVE-2020-10248,0.00542,False
CVE-2020-10249,0.00356,False
CVE-2020-10250,0.03253,False
CVE-2020-10251,0.00418,False
CVE-2020-10252,0.00584,False
CVE-2020-10254,0.00319,False
CVE-2020-10255,0.01543,False
CVE-2020-10256,0.00264,False
CVE-2020-10257,0.6663,False
CVE-2020-10262,0.00153,False
CVE-2020-10263,0.00137,False
CVE-2020-10264,0.00115,False
CVE-2020-10265,0.00467,False
CVE-2020-10266,0.00141,False
CVE-2020-10267,0.00124,False
CVE-2020-10268,0.00055,False
CVE-2020-10269,0.00305,False
CVE-2020-10270,0.00466,False
CVE-2020-10271,0.00402,False
CVE-2020-10272,0.00473,False
CVE-2020-10273,0.00124,False
CVE-2020-10274,0.00279,False
CVE-2020-10275,0.0017,False
CVE-2020-10276,0.00363,False
CVE-2020-10277,0.00058,False
CVE-2020-10278,0.00223,False
CVE-2020-10279,0.00287,False
CVE-2020-10280,0.00334,False
CVE-2020-10281,0.00099,False
CVE-2020-10282,0.00442,False
CVE-2020-10283,0.0042,False
CVE-2020-10284,0.00459,False
CVE-2020-10285,0.0037,False
CVE-2020-10286,0.00195,False
CVE-2020-10287,0.00384,False
CVE-2020-10288,0.00363,False
CVE-2020-10289,0.00802,False
CVE-2020-10290,0.00036,False
CVE-2020-10291,0.00301,False
CVE-2020-10292,0.0059,False
CVE-2020-10364,0.02151,False
CVE-2020-10365,0.00445,False
CVE-2020-10366,0.00406,False
CVE-2020-10367,0.00082,False
CVE-2020-10368,0.00076,False
CVE-2020-10369,0.00082,False
CVE-2020-10370,0.00102,False
CVE-2020-10372,0.00592,False
CVE-2020-10374,0.04889,False
CVE-2020-10375,0.00059,False
CVE-2020-10376,0.00226,False
CVE-2020-10377,0.00109,False
CVE-2020-10378,0.00319,False
CVE-2020-10379,0.0036,False
CVE-2020-10380,0.00264,False
CVE-2020-10381,0.00294,False
CVE-2020-10382,0.02398,False
CVE-2020-10383,0.02486,False
CVE-2020-10384,0.00034,False
CVE-2020-10385,0.00467,False
CVE-2020-10386,0.20944,False
CVE-2020-10387,0.12786,False
CVE-2020-10388,0.00281,False
CVE-2020-10389,0.09039,False
CVE-2020-10390,0.047,False
CVE-2020-10391,0.00321,False
CVE-2020-10392,0.00321,False
CVE-2020-10393,0.00321,False
CVE-2020-10394,0.00321,False
CVE-2020-10395,0.00321,False
CVE-2020-10396,0.00321,False
CVE-2020-10397,0.00321,False
CVE-2020-10398,0.00321,False
CVE-2020-10399,0.00321,False
CVE-2020-10400,0.00321,False
CVE-2020-10401,0.00321,False
CVE-2020-10402,0.00321,False
CVE-2020-10403,0.00321,False
CVE-2020-10404,0.00321,False
CVE-2020-10405,0.00321,False
CVE-2020-10406,0.00321,False
CVE-2020-10407,0.00321,False
CVE-2020-10408,0.00321,False
CVE-2020-10409,0.00321,False
CVE-2020-10410,0.00321,False
CVE-2020-10411,0.00321,False
CVE-2020-10412,0.00321,False
CVE-2020-10413,0.00321,False
CVE-2020-10414,0.00321,False
CVE-2020-10415,0.00321,False
CVE-2020-10416,0.00321,False
CVE-2020-10417,0.00321,False
CVE-2020-10418,0.00321,False
CVE-2020-10419,0.00321,False
CVE-2020-10420,0.00321,False
CVE-2020-10421,0.00321,False
CVE-2020-10422,0.00321,False
CVE-2020-10423,0.00321,False
CVE-2020-10424,0.00321,False
CVE-2020-10425,0.00321,False
CVE-2020-10426,0.00321,False
CVE-2020-10427,0.00321,False
CVE-2020-10428,0.00321,False
CVE-2020-10429,0.00321,False
CVE-2020-10430,0.00321,False
CVE-2020-10431,0.00321,False
CVE-2020-10432,0.00321,False
CVE-2020-10433,0.00321,False
CVE-2020-10434,0.00321,False
CVE-2020-10435,0.00321,False
CVE-2020-10436,0.00321,False
CVE-2020-10437,0.00321,False
CVE-2020-10438,0.00321,False
CVE-2020-10439,0.00321,False
CVE-2020-10440,0.00321,False
CVE-2020-10441,0.00321,False
CVE-2020-10442,0.00321,False
CVE-2020-10443,0.00321,False
CVE-2020-10444,0.00321,False
CVE-2020-10445,0.00321,False
CVE-2020-10446,0.00321,False
CVE-2020-10447,0.00321,False
CVE-2020-10448,0.00321,False
CVE-2020-10449,0.00321,False
CVE-2020-10450,0.00321,False
CVE-2020-10451,0.00321,False
CVE-2020-10452,0.00321,False
CVE-2020-10453,0.00321,False
CVE-2020-10454,0.00321,False
CVE-2020-10455,0.00321,False
CVE-2020-10456,0.00321,False
CVE-2020-10457,0.00405,False
CVE-2020-10458,0.00461,False
CVE-2020-10459,0.00418,False
CVE-2020-10460,0.00338,False
CVE-2020-10461,0.00328,False
CVE-2020-10462,0.00321,False
CVE-2020-10463,0.00321,False
CVE-2020-10464,0.00321,False
CVE-2020-10465,0.00321,False
CVE-2020-10466,0.00321,False
CVE-2020-10467,0.00321,False
CVE-2020-10468,0.00321,False
CVE-2020-10469,0.00321,False
CVE-2020-10470,0.00321,False
CVE-2020-10471,0.00321,False
CVE-2020-10472,0.00321,False
CVE-2020-10473,0.00321,False
CVE-2020-10474,0.00321,False
CVE-2020-10475,0.00321,False
CVE-2020-10476,0.00321,False
CVE-2020-10477,0.00321,False
CVE-2020-10478,0.00189,False
CVE-2020-10479,0.00147,False
CVE-2020-10480,0.00147,False
CVE-2020-10481,0.00147,False
CVE-2020-10482,0.00147,False
CVE-2020-10483,0.00147,False
CVE-2020-10484,0.00147,False
CVE-2020-10485,0.00147,False
CVE-2020-10486,0.00147,False
CVE-2020-10487,0.00144,False
CVE-2020-10488,0.00147,False
CVE-2020-10489,0.00147,False
CVE-2020-10490,0.00147,False
CVE-2020-10491,0.00147,False
CVE-2020-10492,0.00147,False
CVE-2020-10493,0.00147,False
CVE-2020-10494,0.00147,False
CVE-2020-10495,0.00147,False
CVE-2020-10496,0.00147,False
CVE-2020-10497,0.00147,False
CVE-2020-10498,0.00147,False
CVE-2020-10499,0.00147,False
CVE-2020-10500,0.00147,False
CVE-2020-10501,0.00147,False
CVE-2020-10502,0.00147,False
CVE-2020-10503,0.00147,False
CVE-2020-10504,0.00147,False
CVE-2020-10505,0.00307,False
CVE-2020-10506,0.00469,False
CVE-2020-10507,0.00418,False
CVE-2020-10508,0.00316,False
CVE-2020-10509,0.0024,False
CVE-2020-10510,0.00218,False
CVE-2020-10511,0.00517,False
CVE-2020-10512,0.00364,False
CVE-2020-10513,0.00255,False
CVE-2020-10514,0.00408,False
CVE-2020-10515,0.00991,False
CVE-2020-10516,0.0038,False
CVE-2020-10517,0.00214,False
CVE-2020-10518,0.03152,False
CVE-2020-10519,0.01748,False
CVE-2020-10531,0.0079,False
CVE-2020-10532,0.16302,False
CVE-2020-10534,0.00321,False
CVE-2020-10535,0.00164,False
CVE-2020-10537,0.00047,False
CVE-2020-10538,0.00027,False
CVE-2020-10539,0.00377,False
CVE-2020-10540,0.0021,False
CVE-2020-10541,0.02143,False
CVE-2020-10543,0.04289,False
CVE-2020-10544,0.00328,False
CVE-2020-10546,0.92354,False
CVE-2020-10547,0.92824,False
CVE-2020-10548,0.93273,False
CVE-2020-10549,0.92992,False
CVE-2020-10551,0.09598,False
CVE-2020-10552,0.00279,False
CVE-2020-10553,0.00043,False
CVE-2020-10554,0.00131,False
CVE-2020-10557,0.00146,False
CVE-2020-10558,0.33479,False
CVE-2020-10560,0.06058,False
CVE-2020-10561,0.01566,False
CVE-2020-10562,0.0053,False
CVE-2020-10563,0.005,False
CVE-2020-10564,0.31747,False
CVE-2020-10565,0.0014,False
CVE-2020-10566,0.00225,False
CVE-2020-10567,0.10721,False
CVE-2020-10568,0.02264,False
CVE-2020-10569,0.02051,False
CVE-2020-10570,0.00067,False
CVE-2020-10571,0.00418,False
CVE-2020-10573,0.00335,False
CVE-2020-10574,0.00418,False
CVE-2020-10575,0.00254,False
CVE-2020-10576,0.00335,False
CVE-2020-10577,0.00254,False
CVE-2020-10578,0.00399,False
CVE-2020-10579,0.00429,False
CVE-2020-10580,0.10984,False
CVE-2020-10581,0.00292,False
CVE-2020-10582,0.00513,False
CVE-2020-10583,0.0204,False
CVE-2020-10584,0.00429,False
CVE-2020-10587,0.00136,False
CVE-2020-10588,0.00122,False
CVE-2020-10589,0.00113,False
CVE-2020-10590,0.00348,False
CVE-2020-10591,0.00723,False
CVE-2020-10592,0.01989,False
CVE-2020-10593,0.01211,False
CVE-2020-10594,0.00368,False
CVE-2020-10595,0.07295,False
CVE-2020-10596,0.01247,False
CVE-2020-10597,0.00156,False
CVE-2020-10598,0.00093,False
CVE-2020-10599,0.00332,False
CVE-2020-10600,0.00265,False
CVE-2020-10601,0.00015,False
CVE-2020-10602,0.00232,False
CVE-2020-10603,0.00386,False
CVE-2020-10604,0.00786,False
CVE-2020-10605,0.00326,False
CVE-2020-10606,0.00058,False
CVE-2020-10607,0.00793,False
CVE-2020-10608,0.00031,False
CVE-2020-10609,0.00216,False
CVE-2020-10610,0.00107,False
CVE-2020-10611,0.09013,False
CVE-2020-10612,0.00216,False
CVE-2020-10613,0.00697,False
CVE-2020-10614,0.00108,False
CVE-2020-10615,0.00766,False
CVE-2020-10616,0.00473,False
CVE-2020-10617,0.00282,False
CVE-2020-10618,0.00171,False
CVE-2020-10619,0.02006,False
CVE-2020-10620,0.0028,False
CVE-2020-10621,0.00216,False
CVE-2020-10622,0.00155,False
CVE-2020-10623,0.00144,False
CVE-2020-10624,0.00114,False
CVE-2020-10625,0.00248,False
CVE-2020-10626,0.00065,False
CVE-2020-10627,0.00085,False
CVE-2020-10628,0.00114,False
CVE-2020-10629,0.00162,False
CVE-2020-10630,0.00174,False
CVE-2020-10631,0.0026,False
CVE-2020-10632,0.0008,False
CVE-2020-10633,0.00308,False
CVE-2020-10634,0.00472,False
CVE-2020-10635,0.00076,False
CVE-2020-10636,0.00033,False
CVE-2020-10637,0.00144,False
CVE-2020-10638,0.26718,False
CVE-2020-10639,0.00183,False
CVE-2020-10640,0.00863,False
CVE-2020-10641,0.00251,False
CVE-2020-10642,7e-05,False
CVE-2020-10643,0.0013,False
CVE-2020-10644,0.20891,False
CVE-2020-10646,0.00183,False
CVE-2020-10648,0.00123,False
CVE-2020-10649,0.00262,False
CVE-2020-10650,0.09009,False
CVE-2020-10654,0.07479,False
CVE-2020-10655,0.06601,False
CVE-2020-10656,0.06601,False
CVE-2020-10657,0.04585,False
CVE-2020-10658,0.06601,False
CVE-2020-10659,0.00124,False
CVE-2020-10660,0.00215,False
CVE-2020-10661,0.00368,False
CVE-2020-10663,0.05892,False
CVE-2020-10664,0.0039,False
CVE-2020-10665,0.00605,False
CVE-2020-10666,0.01401,False
CVE-2020-10667,0.00496,False
CVE-2020-10668,0.00496,False
CVE-2020-10669,0.01246,False
CVE-2020-10670,0.00328,False
CVE-2020-10671,0.00182,False
CVE-2020-10672,0.39493,False
CVE-2020-10673,0.20898,False
CVE-2020-10674,0.00499,False
CVE-2020-10675,0.00275,False
CVE-2020-10676,0.00181,False
CVE-2020-10678,0.00768,False
CVE-2020-10681,0.00415,False
CVE-2020-10682,0.01856,False
CVE-2020-10683,0.0696,False
CVE-2020-10684,0.00029,False
CVE-2020-10685,0.00205,False
CVE-2020-10686,0.00238,False
CVE-2020-10687,0.00123,False
CVE-2020-10688,0.00344,False
CVE-2020-10689,0.00077,False
CVE-2020-10690,0.00129,False
CVE-2020-10691,0.00132,False
CVE-2020-10693,0.00094,False
CVE-2020-10695,0.00041,False
CVE-2020-10696,0.00258,False
CVE-2020-10697,0.0004,False
CVE-2020-10698,0.00041,False
CVE-2020-10699,0.0014,False
CVE-2020-10700,0.02857,False
CVE-2020-10701,0.00242,False
CVE-2020-10702,0.00036,False
CVE-2020-10703,0.00689,False
CVE-2020-10704,0.14522,False
CVE-2020-10705,0.00299,False
CVE-2020-10706,0.00015,False
CVE-2020-10709,0.00038,False
CVE-2020-10710,0.00047,False
CVE-2020-10711,0.05438,False
CVE-2020-10712,0.00189,False
CVE-2020-10713,0.00369,False
CVE-2020-10714,0.00366,False
CVE-2020-10715,0.00213,False
CVE-2020-10716,0.00156,False
CVE-2020-10717,0.00163,False
CVE-2020-10718,0.0027,False
CVE-2020-10719,0.00167,False
CVE-2020-10720,0.00129,False
CVE-2020-10721,0.00062,False
CVE-2020-10722,0.00087,False
CVE-2020-10723,0.00087,False
CVE-2020-10724,0.00105,False
CVE-2020-10725,0.00606,False
CVE-2020-10726,0.00112,False
CVE-2020-10727,0.00075,False
CVE-2020-10728,0.00034,False
CVE-2020-10729,0.00064,False
CVE-2020-10730,0.03789,False
CVE-2020-10731,0.00281,False
CVE-2020-10732,0.00039,False
CVE-2020-10733,0.00249,False
CVE-2020-10734,0.0002,False
CVE-2020-10735,0.00384,False
CVE-2020-10736,0.00102,False
CVE-2020-10737,0.00114,False
CVE-2020-10738,0.0234,False
CVE-2020-10739,0.00615,False
CVE-2020-10740,0.00373,False
CVE-2020-10742,0.00051,False
CVE-2020-10743,0.00134,False
CVE-2020-10744,0.00038,False
CVE-2020-10745,0.19658,False
CVE-2020-10746,0.00042,False
CVE-2020-10748,0.00354,False
CVE-2020-10749,0.01843,False
CVE-2020-10750,0.0006,False
CVE-2020-10751,0.00084,False
CVE-2020-10752,0.00299,False
CVE-2020-10753,0.00428,False
CVE-2020-10754,0.00252,False
CVE-2020-10755,0.00182,False
CVE-2020-10756,0.00026,False
CVE-2020-10757,0.00713,False
CVE-2020-10758,0.00529,False
CVE-2020-10759,7e-05,False
CVE-2020-10760,0.02353,False
CVE-2020-10761,0.00841,False
CVE-2020-10762,0.0003,False
CVE-2020-10763,0.00048,False
CVE-2020-10766,0.00081,False
CVE-2020-10767,0.00042,False
CVE-2020-10768,0.00033,False
CVE-2020-10769,0.00177,False
CVE-2020-10770,0.92282,False
CVE-2020-10771,0.00085,False
CVE-2020-10772,0.00303,False
CVE-2020-10773,0.00016,False
CVE-2020-10774,0.00038,False
CVE-2020-10775,0.0041,False
CVE-2020-10776,0.00271,False
CVE-2020-10777,0.00245,False
CVE-2020-10778,0.0036,False
CVE-2020-10779,0.0018,False
CVE-2020-10780,0.00401,False
CVE-2020-10781,0.00102,False
CVE-2020-10782,0.00037,False
CVE-2020-10783,0.00351,False
CVE-2020-10786,0.02424,False
CVE-2020-10787,0.00433,False
CVE-2020-10788,0.00257,False
CVE-2020-10789,0.00593,False
CVE-2020-10790,0.00379,False
CVE-2020-10791,0.00139,False
CVE-2020-10792,0.00464,False
CVE-2020-10793,0.00538,False
CVE-2020-10794,0.01354,False
CVE-2020-10795,0.04757,False
CVE-2020-10797,0.04099,False
CVE-2020-10799,0.00338,False
CVE-2020-10800,0.0041,False
CVE-2020-10802,0.01229,False
