cell_K,cell_lambda,driver,scorer,seed,window,n_pairs,n_positives,p_at_50
50,3.0,HRS-only,Random,112,5,1583,171,0.12
50,3.0,HRS-only,HygienePrio-full,112,6,1533,181,0.62
50,3.0,HRS-only,EPSS-only,112,6,1533,181,0.44
50,3.0,HRS-only,HRS-only,112,6,1533,181,0.3
50,3.0,HRS-only,CVSS-only,112,6,1533,181,0.1
50,3.0,HRS-only,Random,112,6,1533,181,0.16
50,3.0,HRS-only,HygienePrio-full,113,1,1730,173,0.66
50,3.0,HRS-only,EPSS-only,113,1,1730,173,0.34
50,3.0,HRS-only,HRS-only,113,1,1730,173,0.34
50,3.0,HRS-only,CVSS-only,113,1,1730,173,0.12
50,3.0,HRS-only,Random,113,1,1730,173,0.12
50,3.0,HRS-only,HygienePrio-full,113,2,1681,179,0.62
50,3.0,HRS-only,EPSS-only,113,2,1681,179,0.32
50,3.0,HRS-only,HRS-only,113,2,1681,179,0.42
50,3.0,HRS-only,CVSS-only,113,2,1681,179,0.1
50,3.0,HRS-only,Random,113,2,1681,179,0.1
50,3.0,HRS-only,HygienePrio-full,113,3,1634,165,0.58
50,3.0,HRS-only,EPSS-only,113,3,1634,165,0.36
50,3.0,HRS-only,HRS-only,113,3,1634,165,0.22
50,3.0,HRS-only,CVSS-only,113,3,1634,165,0.16
50,3.0,HRS-only,Random,113,3,1634,165,0.18
50,3.0,HRS-only,HygienePrio-full,113,4,1587,169,0.56
50,3.0,HRS-only,EPSS-only,113,4,1587,169,0.34
50,3.0,HRS-only,HRS-only,113,4,1587,169,0.26
50,3.0,HRS-only,CVSS-only,113,4,1587,169,0.14
50,3.0,HRS-only,Random,113,4,1587,169,0.08
50,3.0,HRS-only,HygienePrio-full,113,5,1542,182,0.54
50,3.0,HRS-only,EPSS-only,113,5,1542,182,0.38
50,3.0,HRS-only,HRS-only,113,5,1542,182,0.3
50,3.0,HRS-only,CVSS-only,113,5,1542,182,0.12
50,3.0,HRS-only,Random,113,5,1542,182,0.12
50,3.0,HRS-only,HygienePrio-full,113,6,1496,190,0.48
50,3.0,HRS-only,EPSS-only,113,6,1496,190,0.32
50,3.0,HRS-only,HRS-only,113,6,1496,190,0.32
50,3.0,HRS-only,CVSS-only,113,6,1496,190,0.1
50,3.0,HRS-only,Random,113,6,1496,190,0.04
50,3.0,HRS-only,HygienePrio-full,114,1,1808,157,0.46
50,3.0,HRS-only,EPSS-only,114,1,1808,157,0.24
50,3.0,HRS-only,HRS-only,114,1,1808,157,0.34
50,3.0,HRS-only,CVSS-only,114,1,1808,157,0.08
50,3.0,HRS-only,Random,114,1,1808,157,0.1
50,3.0,HRS-only,HygienePrio-full,114,2,1759,156,0.48
50,3.0,HRS-only,EPSS-only,114,2,1759,156,0.28
50,3.0,HRS-only,HRS-only,114,2,1759,156,0.2
50,3.0,HRS-only,CVSS-only,114,2,1759,156,0.06
50,3.0,HRS-only,Random,114,2,1759,156,0.04
50,3.0,HRS-only,HygienePrio-full,114,3,1710,179,0.48
50,3.0,HRS-only,EPSS-only,114,3,1710,179,0.3
50,3.0,HRS-only,HRS-only,114,3,1710,179,0.26
50,3.0,HRS-only,CVSS-only,114,3,1710,179,0.08
50,3.0,HRS-only,Random,114,3,1710,179,0.06
50,3.0,HRS-only,HygienePrio-full,114,4,1662,192,0.52
50,3.0,HRS-only,EPSS-only,114,4,1662,192,0.36
50,3.0,HRS-only,HRS-only,114,4,1662,192,0.42
50,3.0,HRS-only,CVSS-only,114,4,1662,192,0.12
50,3.0,HRS-only,Random,114,4,1662,192,0.1
50,3.0,HRS-only,HygienePrio-full,114,5,1614,201,0.5
50,3.0,HRS-only,EPSS-only,114,5,1614,201,0.34
50,3.0,HRS-only,HRS-only,114,5,1614,201,0.3
50,3.0,HRS-only,CVSS-only,114,5,1614,201,0.12
50,3.0,HRS-only,Random,114,5,1614,201,0.14
50,3.0,HRS-only,HygienePrio-full,114,6,1566,210,0.56
50,3.0,HRS-only,EPSS-only,114,6,1566,210,0.34
50,3.0,HRS-only,HRS-only,114,6,1566,210,0.3
50,3.0,HRS-only,CVSS-only,114,6,1566,210,0.14
50,3.0,HRS-only,Random,114,6,1566,210,0.26
50,3.0,HRS-only,HygienePrio-full,115,1,1645,139,0.6
50,3.0,HRS-only,EPSS-only,115,1,1645,139,0.28
50,3.0,HRS-only,HRS-only,115,1,1645,139,0.2
50,3.0,HRS-only,CVSS-only,115,1,1645,139,0.1
50,3.0,HRS-only,Random,115,1,1645,139,0.08
50,3.0,HRS-only,HygienePrio-full,115,2,1600,143,0.64
50,3.0,HRS-only,EPSS-only,115,2,1600,143,0.32
50,3.0,HRS-only,HRS-only,115,2,1600,143,0.34
50,3.0,HRS-only,CVSS-only,115,2,1600,143,0.14
50,3.0,HRS-only,Random,115,2,1600,143,0.1
50,3.0,HRS-only,HygienePrio-full,115,3,1552,154,0.64
50,3.0,HRS-only,EPSS-only,115,3,1552,154,0.38
50,3.0,HRS-only,HRS-only,115,3,1552,154,0.34
50,3.0,HRS-only,CVSS-only,115,3,1552,154,0.14
50,3.0,HRS-only,Random,115,3,1552,154,0.06
50,3.0,HRS-only,HygienePrio-full,115,4,1505,166,0.6
50,3.0,HRS-only,EPSS-only,115,4,1505,166,0.36
50,3.0,HRS-only,HRS-only,115,4,1505,166,0.3
50,3.0,HRS-only,CVSS-only,115,4,1505,166,0.14
50,3.0,HRS-only,Random,115,4,1505,166,0.16
50,3.0,HRS-only,HygienePrio-full,115,5,1456,166,0.62
50,3.0,HRS-only,EPSS-only,115,5,1456,166,0.44
50,3.0,HRS-only,HRS-only,115,5,1456,166,0.24
50,3.0,HRS-only,CVSS-only,115,5,1456,166,0.12
50,3.0,HRS-only,Random,115,5,1456,166,0.02
50,3.0,HRS-only,HygienePrio-full,115,6,1410,170,0.58
50,3.0,HRS-only,EPSS-only,115,6,1410,170,0.42
50,3.0,HRS-only,HRS-only,115,6,1410,170,0.3
50,3.0,HRS-only,CVSS-only,115,6,1410,170,0.14
50,3.0,HRS-only,Random,115,6,1410,170,0.12
50,3.0,HRS-only,HygienePrio-full,116,1,1776,177,0.6
50,3.0,HRS-only,EPSS-only,116,1,1776,177,0.38
50,3.0,HRS-only,HRS-only,116,1,1776,177,0.24
50,3.0,HRS-only,CVSS-only,116,1,1776,177,0.16
50,3.0,HRS-only,Random,116,1,1776,177,0.08
50,3.0,HRS-only,HygienePrio-full,116,2,1730,189,0.6
50,3.0,HRS-only,EPSS-only,116,2,1730,189,0.44
50,3.0,HRS-only,HRS-only,116,2,1730,189,0.28
50,3.0,HRS-only,CVSS-only,116,2,1730,189,0.16
50,3.0,HRS-only,Random,116,2,1730,189,0.06
50,3.0,HRS-only,HygienePrio-full,116,3,1685,185,0.56
50,3.0,HRS-only,EPSS-only,116,3,1685,185,0.46
50,3.0,HRS-only,HRS-only,116,3,1685,185,0.24
50,3.0,HRS-only,CVSS-only,116,3,1685,185,0.18
50,3.0,HRS-only,Random,116,3,1685,185,0.12
50,3.0,HRS-only,HygienePrio-full,116,4,1641,198,0.58
50,3.0,HRS-only,EPSS-only,116,4,1641,198,0.46
50,3.0,HRS-only,HRS-only,116,4,1641,198,0.46
50,3.0,HRS-only,CVSS-only,116,4,1641,198,0.16
50,3.0,HRS-only,Random,116,4,1641,198,0.08
50,3.0,HRS-only,HygienePrio-full,116,5,1595,201,0.64
50,3.0,HRS-only,EPSS-only,116,5,1595,201,0.48
50,3.0,HRS-only,HRS-only,116,5,1595,201,0.36
50,3.0,HRS-only,CVSS-only,116,5,1595,201,0.2
50,3.0,HRS-only,Random,116,5,1595,201,0.16
50,3.0,HRS-only,HygienePrio-full,116,6,1546,205,0.64
50,3.0,HRS-only,EPSS-only,116,6,1546,205,0.48
50,3.0,HRS-only,HRS-only,116,6,1546,205,0.3
50,3.0,HRS-only,CVSS-only,116,6,1546,205,0.24
50,3.0,HRS-only,Random,116,6,1546,205,0.12
50,3.0,HRS-only,HygienePrio-full,117,1,1829,170,0.64
50,3.0,HRS-only,EPSS-only,117,1,1829,170,0.42
50,3.0,HRS-only,HRS-only,117,1,1829,170,0.3
50,3.0,HRS-only,CVSS-only,117,1,1829,170,0.04
50,3.0,HRS-only,Random,117,1,1829,170,0.1
50,3.0,HRS-only,HygienePrio-full,117,2,1783,174,0.62
50,3.0,HRS-only,EPSS-only,117,2,1783,174,0.4
50,3.0,HRS-only,HRS-only,117,2,1783,174,0.26
50,3.0,HRS-only,CVSS-only,117,2,1783,174,0.08
50,3.0,HRS-only,Random,117,2,1783,174,0.06
50,3.0,HRS-only,HygienePrio-full,117,3,1736,182,0.6
50,3.0,HRS-only,EPSS-only,117,3,1736,182,0.4
50,3.0,HRS-only,HRS-only,117,3,1736,182,0.3
50,3.0,HRS-only,CVSS-only,117,3,1736,182,0.12
50,3.0,HRS-only,Random,117,3,1736,182,0.16
50,3.0,HRS-only,HygienePrio-full,117,4,1690,180,0.54
50,3.0,HRS-only,EPSS-only,117,4,1690,180,0.38
50,3.0,HRS-only,HRS-only,117,4,1690,180,0.16
50,3.0,HRS-only,CVSS-only,117,4,1690,180,0.12
50,3.0,HRS-only,Random,117,4,1690,180,0.12
50,3.0,HRS-only,HygienePrio-full,117,5,1641,209,0.62
50,3.0,HRS-only,EPSS-only,117,5,1641,209,0.44
50,3.0,HRS-only,HRS-only,117,5,1641,209,0.4
50,3.0,HRS-only,CVSS-only,117,5,1641,209,0.12
50,3.0,HRS-only,Random,117,5,1641,209,0.18
50,3.0,HRS-only,HygienePrio-full,117,6,1594,204,0.66
50,3.0,HRS-only,EPSS-only,117,6,1594,204,0.44
50,3.0,HRS-only,HRS-only,117,6,1594,204,0.32
50,3.0,HRS-only,CVSS-only,117,6,1594,204,0.12
50,3.0,HRS-only,Random,117,6,1594,204,0.22
50,3.0,HRS-only,HygienePrio-full,118,1,1740,163,0.52
50,3.0,HRS-only,EPSS-only,118,1,1740,163,0.32
50,3.0,HRS-only,HRS-only,118,1,1740,163,0.36
50,3.0,HRS-only,CVSS-only,118,1,1740,163,0.06
50,3.0,HRS-only,Random,118,1,1740,163,0.06
50,3.0,HRS-only,HygienePrio-full,118,2,1692,161,0.42
50,3.0,HRS-only,EPSS-only,118,2,1692,161,0.26
50,3.0,HRS-only,HRS-only,118,2,1692,161,0.36
50,3.0,HRS-only,CVSS-only,118,2,1692,161,0.08
50,3.0,HRS-only,Random,118,2,1692,161,0.12
50,3.0,HRS-only,HygienePrio-full,118,3,1643,160,0.42
50,3.0,HRS-only,EPSS-only,118,3,1643,160,0.28
50,3.0,HRS-only,HRS-only,118,3,1643,160,0.2
50,3.0,HRS-only,CVSS-only,118,3,1643,160,0.08
50,3.0,HRS-only,Random,118,3,1643,160,0.14
50,3.0,HRS-only,HygienePrio-full,118,4,1595,185,0.5
50,3.0,HRS-only,EPSS-only,118,4,1595,185,0.36
50,3.0,HRS-only,HRS-only,118,4,1595,185,0.28
50,3.0,HRS-only,CVSS-only,118,4,1595,185,0.14
50,3.0,HRS-only,Random,118,4,1595,185,0.14
50,3.0,HRS-only,HygienePrio-full,118,5,1547,192,0.62
50,3.0,HRS-only,EPSS-only,118,5,1547,192,0.42
50,3.0,HRS-only,HRS-only,118,5,1547,192,0.3
50,3.0,HRS-only,CVSS-only,118,5,1547,192,0.14
50,3.0,HRS-only,Random,118,5,1547,192,0.08
50,3.0,HRS-only,HygienePrio-full,118,6,1498,196,0.66
50,3.0,HRS-only,EPSS-only,118,6,1498,196,0.48
50,3.0,HRS-only,HRS-only,118,6,1498,196,0.32
50,3.0,HRS-only,CVSS-only,118,6,1498,196,0.1
50,3.0,HRS-only,Random,118,6,1498,196,0.22
50,3.0,HRS-only,HygienePrio-full,119,1,1705,153,0.7
50,3.0,HRS-only,EPSS-only,119,1,1705,153,0.46
50,3.0,HRS-only,HRS-only,119,1,1705,153,0.28
50,3.0,HRS-only,CVSS-only,119,1,1705,153,0.1
50,3.0,HRS-only,Random,119,1,1705,153,0.04
50,3.0,HRS-only,HygienePrio-full,119,2,1658,160,0.7
50,3.0,HRS-only,EPSS-only,119,2,1658,160,0.5
50,3.0,HRS-only,HRS-only,119,2,1658,160,0.3
50,3.0,HRS-only,CVSS-only,119,2,1658,160,0.12
50,3.0,HRS-only,Random,119,2,1658,160,0.14
50,3.0,HRS-only,HygienePrio-full,119,3,1612,160,0.72
50,3.0,HRS-only,EPSS-only,119,3,1612,160,0.44
50,3.0,HRS-only,HRS-only,119,3,1612,160,0.32
50,3.0,HRS-only,CVSS-only,119,3,1612,160,0.16
50,3.0,HRS-only,Random,119,3,1612,160,0.2
50,3.0,HRS-only,HygienePrio-full,119,4,1567,162,0.64
50,3.0,HRS-only,EPSS-only,119,4,1567,162,0.46
50,3.0,HRS-only,HRS-only,119,4,1567,162,0.32
50,3.0,HRS-only,CVSS-only,119,4,1567,162,0.14
50,3.0,HRS-only,Random,119,4,1567,162,0.12
50,3.0,HRS-only,HygienePrio-full,119,5,1521,164,0.64
50,3.0,HRS-only,EPSS-only,119,5,1521,164,0.46
50,3.0,HRS-only,HRS-only,119,5,1521,164,0.24
50,3.0,HRS-only,CVSS-only,119,5,1521,164,0.14
50,3.0,HRS-only,Random,119,5,1521,164,0.18
50,3.0,HRS-only,HygienePrio-full,119,6,1480,178,0.66
50,3.0,HRS-only,EPSS-only,119,6,1480,178,0.42
50,3.0,HRS-only,HRS-only,119,6,1480,178,0.38
50,3.0,HRS-only,CVSS-only,119,6,1480,178,0.16
50,3.0,HRS-only,Random,119,6,1480,178,0.12
50,3.0,HRS-only,HygienePrio-full,120,1,1803,173,0.66
50,3.0,HRS-only,EPSS-only,120,1,1803,173,0.32
50,3.0,HRS-only,HRS-only,120,1,1803,173,0.26
50,3.0,HRS-only,CVSS-only,120,1,1803,173,0.06
50,3.0,HRS-only,Random,120,1,1803,173,0.08
50,3.0,HRS-only,HygienePrio-full,120,2,1755,176,0.6
50,3.0,HRS-only,EPSS-only,120,2,1755,176,0.32
50,3.0,HRS-only,HRS-only,120,2,1755,176,0.28
50,3.0,HRS-only,CVSS-only,120,2,1755,176,0.06
50,3.0,HRS-only,Random,120,2,1755,176,0.02
50,3.0,HRS-only,HygienePrio-full,120,3,1710,182,0.56
50,3.0,HRS-only,EPSS-only,120,3,1710,182,0.28
50,3.0,HRS-only,HRS-only,120,3,1710,182,0.32
50,3.0,HRS-only,CVSS-only,120,3,1710,182,0.04
50,3.0,HRS-only,Random,120,3,1710,182,0.14
50,3.0,HRS-only,HygienePrio-full,120,4,1662,196,0.56
50,3.0,HRS-only,EPSS-only,120,4,1662,196,0.36
50,3.0,HRS-only,HRS-only,120,4,1662,196,0.34
50,3.0,HRS-only,CVSS-only,120,4,1662,196,0.06
50,3.0,HRS-only,Random,120,4,1662,196,0.18
50,3.0,HRS-only,HygienePrio-full,120,5,1613,209,0.58
50,3.0,HRS-only,EPSS-only,120,5,1613,209,0.32
50,3.0,HRS-only,HRS-only,120,5,1613,209,0.3
50,3.0,HRS-only,CVSS-only,120,5,1613,209,0.06
50,3.0,HRS-only,Random,120,5,1613,209,0.1
50,3.0,HRS-only,HygienePrio-full,120,6,1565,219,0.58
50,3.0,HRS-only,EPSS-only,120,6,1565,219,0.36
50,3.0,HRS-only,HRS-only,120,6,1565,219,0.3
50,3.0,HRS-only,CVSS-only,120,6,1565,219,0.1
50,3.0,HRS-only,Random,120,6,1565,219,0.14
50,3.0,HRS-only,HygienePrio-full,121,1,1734,168,0.52
50,3.0,HRS-only,EPSS-only,121,1,1734,168,0.34
50,3.0,HRS-only,HRS-only,121,1,1734,168,0.32
50,3.0,HRS-only,CVSS-only,121,1,1734,168,0.12
50,3.0,HRS-only,Random,121,1,1734,168,0.1
50,3.0,HRS-only,HygienePrio-full,121,2,1688,192,0.54
50,3.0,HRS-only,EPSS-only,121,2,1688,192,0.36
50,3.0,HRS-only,HRS-only,121,2,1688,192,0.32
50,3.0,HRS-only,CVSS-only,121,2,1688,192,0.14
50,3.0,HRS-only,Random,121,2,1688,192,0.08
50,3.0,HRS-only,HygienePrio-full,121,3,1640,189,0.48
50,3.0,HRS-only,EPSS-only,121,3,1640,189,0.28
50,3.0,HRS-only,HRS-only,121,3,1640,189,0.3
50,3.0,HRS-only,CVSS-only,121,3,1640,189,0.1
50,3.0,HRS-only,Random,121,3,1640,189,0.1
50,3.0,HRS-only,HygienePrio-full,121,4,1594,197,0.52
50,3.0,HRS-only,EPSS-only,121,4,1594,197,0.32
50,3.0,HRS-only,HRS-only,121,4,1594,197,0.36
50,3.0,HRS-only,CVSS-only,121,4,1594,197,0.08
50,3.0,HRS-only,Random,121,4,1594,197,0.02
50,3.0,HRS-only,HygienePrio-full,121,5,1546,188,0.5
50,3.0,HRS-only,EPSS-only,121,5,1546,188,0.34
50,3.0,HRS-only,HRS-only,121,5,1546,188,0.32
50,3.0,HRS-only,CVSS-only,121,5,1546,188,0.06
50,3.0,HRS-only,Random,121,5,1546,188,0.18
50,3.0,HRS-only,HygienePrio-full,121,6,1503,199,0.48
50,3.0,HRS-only,EPSS-only,121,6,1503,199,0.34
50,3.0,HRS-only,HRS-only,121,6,1503,199,0.28
50,3.0,HRS-only,CVSS-only,121,6,1503,199,0.16
50,3.0,HRS-only,Random,121,6,1503,199,0.2
50,3.0,HRS-only,HygienePrio-full,122,1,1855,163,0.46
50,3.0,HRS-only,EPSS-only,122,1,1855,163,0.24
50,3.0,HRS-only,HRS-only,122,1,1855,163,0.24
50,3.0,HRS-only,CVSS-only,122,1,1855,163,0.02
50,3.0,HRS-only,Random,122,1,1855,163,0.18
50,3.0,HRS-only,HygienePrio-full,122,2,1808,169,0.5
50,3.0,HRS-only,EPSS-only,122,2,1808,169,0.3
50,3.0,HRS-only,HRS-only,122,2,1808,169,0.26
50,3.0,HRS-only,CVSS-only,122,2,1808,169,0.02
50,3.0,HRS-only,Random,122,2,1808,169,0.04
50,3.0,HRS-only,HygienePrio-full,122,3,1762,182,0.54
50,3.0,HRS-only,EPSS-only,122,3,1762,182,0.32
50,3.0,HRS-only,HRS-only,122,3,1762,182,0.32
50,3.0,HRS-only,CVSS-only,122,3,1762,182,0.04
50,3.0,HRS-only,Random,122,3,1762,182,0.04
50,3.0,HRS-only,HygienePrio-full,122,4,1718,172,0.52
50,3.0,HRS-only,EPSS-only,122,4,1718,172,0.32
50,3.0,HRS-only,HRS-only,122,4,1718,172,0.36
50,3.0,HRS-only,CVSS-only,122,4,1718,172,0.04
50,3.0,HRS-only,Random,122,4,1718,172,0.08
50,3.0,HRS-only,HygienePrio-full,122,5,1673,179,0.5
50,3.0,HRS-only,EPSS-only,122,5,1673,179,0.3
50,3.0,HRS-only,HRS-only,122,5,1673,179,0.24
50,3.0,HRS-only,CVSS-only,122,5,1673,179,0.06
50,3.0,HRS-only,Random,122,5,1673,179,0.1
50,3.0,HRS-only,HygienePrio-full,122,6,1629,194,0.56
50,3.0,HRS-only,EPSS-only,122,6,1629,194,0.28
50,3.0,HRS-only,HRS-only,122,6,1629,194,0.34
50,3.0,HRS-only,CVSS-only,122,6,1629,194,0.04
50,3.0,HRS-only,Random,122,6,1629,194,0.06
50,3.0,HRS-only,HygienePrio-full,123,1,1709,166,0.64
50,3.0,HRS-only,EPSS-only,123,1,1709,166,0.46
50,3.0,HRS-only,HRS-only,123,1,1709,166,0.16
50,3.0,HRS-only,CVSS-only,123,1,1709,166,0.12
50,3.0,HRS-only,Random,123,1,1709,166,0.14
50,3.0,HRS-only,HygienePrio-full,123,2,1661,185,0.68
50,3.0,HRS-only,EPSS-only,123,2,1661,185,0.48
50,3.0,HRS-only,HRS-only,123,2,1661,185,0.42
50,3.0,HRS-only,CVSS-only,123,2,1661,185,0.1
50,3.0,HRS-only,Random,123,2,1661,185,0.12
50,3.0,HRS-only,HygienePrio-full,123,3,1619,178,0.62
50,3.0,HRS-only,EPSS-only,123,3,1619,178,0.44
50,3.0,HRS-only,HRS-only,123,3,1619,178,0.2
50,3.0,HRS-only,CVSS-only,123,3,1619,178,0.1
50,3.0,HRS-only,Random,123,3,1619,178,0.16
50,3.0,HRS-only,HygienePrio-full,123,4,1571,192,0.62
50,3.0,HRS-only,EPSS-only,123,4,1571,192,0.46
50,3.0,HRS-only,HRS-only,123,4,1571,192,0.32
50,3.0,HRS-only,CVSS-only,123,4,1571,192,0.12
50,3.0,HRS-only,Random,123,4,1571,192,0.16
50,3.0,HRS-only,HygienePrio-full,123,5,1525,186,0.6
50,3.0,HRS-only,EPSS-only,123,5,1525,186,0.46
50,3.0,HRS-only,HRS-only,123,5,1525,186,0.3
50,3.0,HRS-only,CVSS-only,123,5,1525,186,0.16
50,3.0,HRS-only,Random,123,5,1525,186,0.18
50,3.0,HRS-only,HygienePrio-full,123,6,1478,205,0.6
50,3.0,HRS-only,EPSS-only,123,6,1478,205,0.44
50,3.0,HRS-only,HRS-only,123,6,1478,205,0.3
50,3.0,HRS-only,CVSS-only,123,6,1478,205,0.16
50,3.0,HRS-only,Random,123,6,1478,205,0.12
50,3.0,HRS-only,HygienePrio-full,124,1,1673,164,0.58
50,3.0,HRS-only,EPSS-only,124,1,1673,164,0.38
50,3.0,HRS-only,HRS-only,124,1,1673,164,0.22
50,3.0,HRS-only,CVSS-only,124,1,1673,164,0.06
50,3.0,HRS-only,Random,124,1,1673,164,0.1
50,3.0,HRS-only,HygienePrio-full,124,2,1623,188,0.64
50,3.0,HRS-only,EPSS-only,124,2,1623,188,0.46
50,3.0,HRS-only,HRS-only,124,2,1623,188,0.32
50,3.0,HRS-only,CVSS-only,124,2,1623,188,0.04
50,3.0,HRS-only,Random,124,2,1623,188,0.18
50,3.0,HRS-only,HygienePrio-full,124,3,1574,190,0.6
50,3.0,HRS-only,EPSS-only,124,3,1574,190,0.44
50,3.0,HRS-only,HRS-only,124,3,1574,190,0.24
50,3.0,HRS-only,CVSS-only,124,3,1574,190,0.02
50,3.0,HRS-only,Random,124,3,1574,190,0.14
50,3.0,HRS-only,HygienePrio-full,124,4,1527,199,0.56
50,3.0,HRS-only,EPSS-only,124,4,1527,199,0.42
50,3.0,HRS-only,HRS-only,124,4,1527,199,0.4
50,3.0,HRS-only,CVSS-only,124,4,1527,199,0.04
50,3.0,HRS-only,Random,124,4,1527,199,0.14
50,3.0,HRS-only,HygienePrio-full,124,5,1478,202,0.7
50,3.0,HRS-only,EPSS-only,124,5,1478,202,0.5
50,3.0,HRS-only,HRS-only,124,5,1478,202,0.32
50,3.0,HRS-only,CVSS-only,124,5,1478,202,0.08
50,3.0,HRS-only,Random,124,5,1478,202,0.06
50,3.0,HRS-only,HygienePrio-full,124,6,1432,210,0.76
50,3.0,HRS-only,EPSS-only,124,6,1432,210,0.56
50,3.0,HRS-only,HRS-only,124,6,1432,210,0.42
50,3.0,HRS-only,CVSS-only,124,6,1432,210,0.04
50,3.0,HRS-only,Random,124,6,1432,210,0.24
50,3.0,HRS-only,HygienePrio-full,125,1,1741,163,0.58
50,3.0,HRS-only,EPSS-only,125,1,1741,163,0.36
50,3.0,HRS-only,HRS-only,125,1,1741,163,0.28
50,3.0,HRS-only,CVSS-only,125,1,1741,163,0.04
50,3.0,HRS-only,Random,125,1,1741,163,0.08
50,3.0,HRS-only,HygienePrio-full,125,2,1693,167,0.52
50,3.0,HRS-only,EPSS-only,125,2,1693,167,0.34
50,3.0,HRS-only,HRS-only,125,2,1693,167,0.24
50,3.0,HRS-only,CVSS-only,125,2,1693,167,0.04
50,3.0,HRS-only,Random,125,2,1693,167,0.18
50,3.0,HRS-only,HygienePrio-full,125,3,1649,165,0.52
50,3.0,HRS-only,EPSS-only,125,3,1649,165,0.36
50,3.0,HRS-only,HRS-only,125,3,1649,165,0.28
50,3.0,HRS-only,CVSS-only,125,3,1649,165,0.1
50,3.0,HRS-only,Random,125,3,1649,165,0.1
50,3.0,HRS-only,HygienePrio-full,125,4,1602,162,0.56
50,3.0,HRS-only,EPSS-only,125,4,1602,162,0.36
50,3.0,HRS-only,HRS-only,125,4,1602,162,0.24
50,3.0,HRS-only,CVSS-only,125,4,1602,162,0.04
50,3.0,HRS-only,Random,125,4,1602,162,0.04
50,3.0,HRS-only,HygienePrio-full,125,5,1556,183,0.56
50,3.0,HRS-only,EPSS-only,125,5,1556,183,0.38
50,3.0,HRS-only,HRS-only,125,5,1556,183,0.34
50,3.0,HRS-only,CVSS-only,125,5,1556,183,0.08
50,3.0,HRS-only,Random,125,5,1556,183,0.08
50,3.0,HRS-only,HygienePrio-full,125,6,1511,185,0.58
50,3.0,HRS-only,EPSS-only,125,6,1511,185,0.44
50,3.0,HRS-only,HRS-only,125,6,1511,185,0.24
50,3.0,HRS-only,CVSS-only,125,6,1511,185,0.08
50,3.0,HRS-only,Random,125,6,1511,185,0.14
50,3.0,HRS-only,HygienePrio-full,126,1,1706,171,0.6
50,3.0,HRS-only,EPSS-only,126,1,1706,171,0.32
50,3.0,HRS-only,HRS-only,126,1,1706,171,0.28
50,3.0,HRS-only,CVSS-only,126,1,1706,171,0.12
50,3.0,HRS-only,Random,126,1,1706,171,0.08
50,3.0,HRS-only,HygienePrio-full,126,2,1658,182,0.54
50,3.0,HRS-only,EPSS-only,126,2,1658,182,0.32
50,3.0,HRS-only,HRS-only,126,2,1658,182,0.22
50,3.0,HRS-only,CVSS-only,126,2,1658,182,0.18
50,3.0,HRS-only,Random,126,2,1658,182,0.06
50,3.0,HRS-only,HygienePrio-full,126,3,1609,184,0.48
50,3.0,HRS-only,EPSS-only,126,3,1609,184,0.32
50,3.0,HRS-only,HRS-only,126,3,1609,184,0.3
50,3.0,HRS-only,CVSS-only,126,3,1609,184,0.18
50,3.0,HRS-only,Random,126,3,1609,184,0.16
50,3.0,HRS-only,HygienePrio-full,126,4,1559,193,0.5
50,3.0,HRS-only,EPSS-only,126,4,1559,193,0.34
50,3.0,HRS-only,HRS-only,126,4,1559,193,0.38
50,3.0,HRS-only,CVSS-only,126,4,1559,193,0.18
50,3.0,HRS-only,Random,126,4,1559,193,0.06
50,3.0,HRS-only,HygienePrio-full,126,5,1510,202,0.52
50,3.0,HRS-only,EPSS-only,126,5,1510,202,0.34
50,3.0,HRS-only,HRS-only,126,5,1510,202,0.36
50,3.0,HRS-only,CVSS-only,126,5,1510,202,0.16
50,3.0,HRS-only,Random,126,5,1510,202,0.12
50,3.0,HRS-only,HygienePrio-full,126,6,1463,209,0.66
50,3.0,HRS-only,EPSS-only,126,6,1463,209,0.44
50,3.0,HRS-only,HRS-only,126,6,1463,209,0.46
50,3.0,HRS-only,CVSS-only,126,6,1463,209,0.16
50,3.0,HRS-only,Random,126,6,1463,209,0.14
50,3.0,HRS-only,HygienePrio-full,127,1,1747,161,0.52
50,3.0,HRS-only,EPSS-only,127,1,1747,161,0.28
50,3.0,HRS-only,HRS-only,127,1,1747,161,0.32
50,3.0,HRS-only,CVSS-only,127,1,1747,161,0.06
50,3.0,HRS-only,Random,127,1,1747,161,0.14
50,3.0,HRS-only,HygienePrio-full,127,2,1701,166,0.46
50,3.0,HRS-only,EPSS-only,127,2,1701,166,0.28
50,3.0,HRS-only,HRS-only,127,2,1701,166,0.3
50,3.0,HRS-only,CVSS-only,127,2,1701,166,0.08
50,3.0,HRS-only,Random,127,2,1701,166,0.04
50,3.0,HRS-only,HygienePrio-full,127,3,1653,180,0.52
50,3.0,HRS-only,EPSS-only,127,3,1653,180,0.32
50,3.0,HRS-only,HRS-only,127,3,1653,180,0.24
50,3.0,HRS-only,CVSS-only,127,3,1653,180,0.18
50,3.0,HRS-only,Random,127,3,1653,180,0.12
50,3.0,HRS-only,HygienePrio-full,127,4,1609,180,0.56
50,3.0,HRS-only,EPSS-only,127,4,1609,180,0.36
50,3.0,HRS-only,HRS-only,127,4,1609,180,0.28
